,comment
103,فرع امريكانا بلازا يوم السبت 28-01-2017 الساعه 12:30 ظهرا و المكان لطيف و قولت اجرب النجرسكو الى سامع عنها كلام جامد و واخده راتينج عالى على الموقع هنا و فعلا وهميه و مظبوطه فى كل حاجه الصوص الكريمى تقيل جدا و الجبنه غرقانه و كواليتى حلوه قوى و المش...
104,روحت فرع امريكانا بلازا يوم الثلاثاء 24-1-2017 الساعه 6 مسائا و بصراحه المكان ده محافظ على جوده ممتازه فى الاداره و فى جوده الاكل الايطالى فعلا و اسعاره و كمياته حلوه جدا و الخدمه محترمه و نظيفه جدا و ده حتى باين من تقييمات الناس العاليه للمكان و است...
105,"Horrible, flies everywhere, crowded and food was very minimal and tasteless"
106,"Despite the small place in both branches, it has a very friendly atmosphere ... good for friends and family gatherings ... The food is great... I recommend tomato or onion soup for a start, lasagna as a middle dish for everyone, escalope cordon bleu ..."
107,زيارتى فلرع امريكانا بلازا زايد يو م الخميش الساعه 9 مساءا و دى كانت اول مره اجربه بس كنت سامع و قارى انه حلو جدا و فعلا الستاف محترمين جدا و ذوق و جوده الاكل عاليه و نضيف جدا و الاسعار معقوله بالنسبه لانه ايطالى فعلا- طلبت سكالوب كودرن بلو و ده كان...
108,"Very nice experience, Food is delicious and Pizza was amazing. Staff are cool and friendly."
109,"One of my favorite places.. Very good taste, Quality of food is perfect."
110,The profitrol is heavenly!
111,this place is incredibly amazing food is tasty the atmosphere is positive the employees are so helpful and wanting to help I could live there for the rest of my life
112,I wish they have a bigger place.. The food and the atmosphere are wonderful..
113,"spaghetti frutti di mari . the service is excellent and after our meals the restaurant offered a tiramisu as a compliment which was really nice and seriously that made our day . absolutely recommended , keep up"
114,"one of the best restaurants I've ever been 2 , the food absolutely delicious we had the chicken soup *yummy, negresco and spaghetti"
115,Food is amazing and service too
116,Tasty food .. Friendly place wiz the new terrace
117,The pizza is amazing here
118,☆Porta D'oro☆ ♧ ☆Porta D'oro☆ ♡ ☆Porta D'oro☆ ♤
119,One of the best seafood pasta's I ever had Excellent service and reasonable prices
120,"In spite of delicious food, the restaurant is so small and the tables are so close that you can easily hear the details of the neighboring conversation with no non smoking area, so when you enter you can find yourself in a bar. No privacy at all."
121,"This the 1rst restaurant that called me around 10 mn after my order arrived at home, to check if everything was okay with my order ! Amazing agent on the phone (pro, courteous, and friendly voice), even the delivery man was on point (laughing). Con..."
122,Started to go down with the quality but still good
123,"I ordered the tuna salad to work, there was barely any tuna in it most probably a quarter of a can! I am very disappointed! Veryyyy"
124,"Simple and neat waiters, prices are average, onion soup is wowww."
125,"Exceptional restaurant, we go almost on a weekly basis, tasty food, amazing quality & excellent customer service, highly recommended"
126,"Nice place to hang out with your friends and family. Lovely decorations and friendly staff (except one guy). The food is amazing with large portions, the price is responsible."
127,Surely One of the best Italian restaurant with their BIG portions and tasty food.. a little bit pricey if you ask me but they compensate that with the quantity & Quality of the food.. I love their branch in americana plaza.. it's open air and the ser...
128,The food was amazing
129,"Loved it, everything was right. The the place itself is really really elegant, really perfect for a nice date. Appetizers were amazing, main courses were delicious and portions were perfect."
130,Nice pasta and huge portions
131,the best Italian restaurant ever .. best materials. . best service. . good prices .. nothing to complain about
132,"Definitely deserve a ""5 star"" for the food and service. Amazing without a doubt, everything, just ummm"
133,Great service at Dokki branch.. food was full of taste
134,"The food was amazing, the sevice was a little bit bad. But the greatness of the food overcame the bad things that happened."
135,Perfect food and service
136,"Best restaurant .. Food , staff , service everything is perfect"
137,"Best restaurant .. Food , staff , service everything is perfect??"
138,"The food is fresh, the restaurant is clean plus portions, prices and quality are all proportionate. This could be my favorite place in Cairo. The only note i hope the management work on is that the staff are way too attentive that it becomes uncomfo..."
139,"i was there on 16th May 2015 we were 7 persons .. all of us were very impressed from the taste , it was fascinating we ordered cordon bleu, grilled chicken, chicken teriaky and pizza beef and chicken. the serving was nice but it took some time to ge..."
140,great pizza and price is suitable for the taste
141,I fell in love with the place from the 2nd time I ate there... It was just 1 day after the first time I ate there :D
142,"Amazing place.. Amazing food.. And most importantly is the amazing service , i am a repeated customer and i'll be all the time ?"
143,"A hidden gem that truly delivers authentic Italian cuisine. The food was really good, we had the soup, pasta and steak and everything was top notch. The service was quick and professional, even the timing between dishes was immaculate. Great value..."
144,"The best italian restaurant in Cairo ... the only thing that there is no ""no smoking area"" ..."
145,"every thing was great, food, place, staff & money value. much recommnded"
146,"The small area of the restaurant made me feel at home and feel i am the center of the staff's attention. The food was incredibly good and delicious. Also, the service was very friendly. I would recommend it for all my friends and i definitely would l..."
147,"Mohandesein branch is tiny but that's the only tiny thing about the place. Food is really good and fresh, the portions are fairly large without compromising on the quality. Service is really attentive, fast and courteous. We were on the waiting list ..."
148,A combination of mouth-watering food and fast service! A definitely great restaurant.
