,comment
135,سئ سئ سئ في التعامل وماخر الاوردر واخطاء منهم ومحدش بيتعامل باي شكاوي بتتعمل وموبيلتهم مقفوله وصفر تعامل الاوردر طلبته من ٥ الساعه ٧ ونص ولحد دلوقتي مجاش وعمالين يدوا في تبريرات عبيطه لا انصح به
136,طلبت الساعة ٨.. الاوردر وصل ناقص واللي وصلني كان ساقع وغير ما طلبت.. تواصلت معاهم والاوردر وصل غلط وساقع بعد ساعتين. كنت بطلب منهم كل يوم وللأسف اغلاطهم متكررة ومفيش تحسن..
137,i recieved the order after 2 hours of the estimated time on the menues so I'm not satisfied at all
138,كله تمام
139,الاكل مجاليش اصلا الاوردر جيه غلط و مشى عشان يجيب الاوردر الصح مجاش تانى
140,The order came with a missing item. The Halloumi cheese manoucheh
141,التوصيل بطئ بس الاكل حلو
142,أسوء خدمه و أسوء أداره ، طلبت اوردر الساعه ٢،٤٥ و الفرع اكد معايا العنوان و قولتله احنا صايمين فيريت الاوردر ميتأخرش، قالي في خلال ساعه بالكتير الاوردر هيكون عندك لغايه الساعه ٤،١٠ الفجر الاوردر مجاش و اكلم المطعم مش بيرد ولا حتي اعتذر ، و علي فكره ا...
143,The mana2esh is extremely cold and not closed as I ordered and the dressing of the salad was fallen
144,Very very little lotus alternative.. I was almost eating plain bread.
145,Timing not at iftar still not that bad
146,Xxxxxx
147,لقيت زلطه في الاكل
148,باردة جدا
149,Manaeesh were not baked or made fresh
150,Didn’t deliver my order
151,"I ordered vine leaves from them and other things and but it never showed up, they called told me they will sent someone but it would be a little late, then they said they will send me a refund for it. None of it happened !! The worst restaurant ever ..."
152,ordered the manoucheh with thyme and it came without it
153,The quality of the turkey used need to be improved
154,الاوردر التاني جت منقوشة السبانخ جايه محروقه وطعمها مش زي العادي ووحش جداً وتأخير من المطعم overall very bad bad experience
155,السعر مبالغ فيه
156,I’ve ordered the manousha thick and you delivered it thin and its not hot and tasteless . I will not order it again
157,الاكل جه في غاية السوء
158,VERY VERY LATE ORDER
159,الأكل حلو جدا بس وصل بارد جدا جدا جدا
160,I added an item that did not arrive and the food was very cold
161,but the next time I hope I get the food warmer and faster
162,الاكل كان بارد جدا
163,الاوردر اتأخر جدا ولما اتواصلت مع المندوب قالي ان المطعم متأخر وكمان بعد ما استلم اكتشفوا انه غلط واتحضر واحد تاني، ولما جالي لقيت المنقوشة مقفولة وانا طالباها مفتوحة
164,"I ordered both Mix Cheese Opened, and id didn't have corn or even tomatoes on it.... Eel order ma3kook"
165,Cold and dry
166,الاوردر لتاني مرة يجي ناقص الاضافة
167,The food was cold
168,التوصيل مهزله منيو بتاخد مبلغ كبير خدمة و مع ذلك بتوفر فى التوصيل جالى اتنين صغيرين فى السن صوتهم عالى و عمالين يهزرو مش شغل زده غير انهم فضلو ثابتين فى مكان واحد لحوالى ٢٥ دقيقه فى الاغلبيه كانو قاعدين على قهوه المخبز اللبنانى مكان حلو لاكن بسبب ...
169,Too late and very cold
170,Never arrived
171,الاوردر جي غلط .. معتقدش اني هكرر التجربة تاني
172,I ordered them closed they didn't arrive in the same manner and order was too cold
173,مقبول
174,الاضافات بدلوها و لخبطوها بين الاوردرين
175,النجمه دي عشان الباكدجينج والله ، حاجه زفت
176,Good food but cold
177,I canceled after waiting 1:30
178,Good
179,Order was cold
180,الاكل وصل بارد اوي
181,Order was not hot
182,I ordered 2 man2oshaas I got only one
183,الطعم والحاجات اللي عليها وحشة جدا
184,Very bad food and cold
185,تحفه جداً ماشاء الله و الجبنه كتيييير كرمه جداً 😂♥️♥️
186,اللحمة مش مستوية
187,the vine leaves are never fresh unfortunately but overall not bad
188,منقوشة المحمرة اترمت في الزبالة من كتر ما طعم الحشو كالعاده ني و يقرف
189,كان في شعر و حتت قماش او فتله سودة في الأكل كله
190,No food
191,No bag Food is cool And vulnerable to air pollution
192,هو انتم ليه ديما منقوشة اللحمة عندكم اللحمة فيها نية و طعنها يقرف من كتر ما هو باين انها مش مستوية و كل الحشو اللي معاها ني عشان بس ماتقولوش اصل عليها صلصه مخلية لونها احمر!
193,Food is cold
194,Delivered cold and not taste like first time and not taking care of the quality.
195,Cold Food
196,"worst experience ever, along with the worst support"
197,Little bit cold
198,هيا كانت باردة
199,معاملة سيئة جدا و الاكل اتأخر اكتر من ساعة و بعد م عملت شكوة ال call center بتاعكوا ادانى promocode ب 20 جينه اللى هو حتى مفيش تقدير او اعتذار ب قيمة كويسة
200,بارده و الحجم صغير
201,I asked for little amount of thyme but you added a lot and it tasted bad
202,Delivery is over two hours late which is very unacceptable. After one hour late delivery I called and I realized that they didn’t put my order through because they’re so stupid to check the menus orders.. although the payment went through … and tue d...
203,طلبت المناقيش تيجي مقفولة جت مفتوحة ودي مش اول مرة.. منقوشة البيض بالجبنة الكيري جت غير كل مرة.. والجبنة الكيري مش كيري.. عدم اهتمام بالتعليمات متكرر وعدم انتظام بالشكل النهائي للمنتج يبقى اللي شغال هناك مش فارق معاه. غير ان الحشو بقا قليل بالمقارنة
204,The order was very late
205,انا طلبتها مقفولة جت مفتوحة
206,مش سخن
207,اكل بارد والاوردر وصل غلط ، مطعم سئ جدا ، تجربه سيئة جدا
208,طعمو ابن د*ن كلب اوسخ من مال اليتيم فراخ زنخة
209,البيبروني الزيت كتير
210,Veryyyyy saltyyyy and meat tastes sooo bad
211,مجاش اصلا
212,الاوردر اتأخر و جاي بارد و طعمه يقرف
213,The nutella taste is horrible.
