,comment
134,الاكل بارد جدا وطحينه بايظه سئ جدا
135,Falafel cold and reheated
136,اكل يقرف
137,"The food was below average, it wasn’t fresh or warm and the taste wasn’t great."
138,Stone was found in the Foul sandwich and was about to break my tooth
139,الاوردر للاسف ولأول مره سيء جدااااً الباكيت بتاع كل ساندوتش مبهدل والساندوتشات متعجنه والطماطم كانت حامضة
140,الاكل كان بارد
141,Let’s start with a comparison vs Tabali: - same cost - half the box portion + bread is slightly bigger General feedback: - fool way too salty Moreover: - 50 EGP deliver my and I had to get a call from elmenus telling me the delivery will jump fr...
142,الفطيره جات محروقه
143,No pastrami in the sandwich and it’s very expensive
144,الطعميه. كانت بايته جدا وباردة والشيبسي برده وحش جدا الكميات الفول والبطاطس في السندوتشات قليله الى حد ما بس الطعم حلو
145,3 hours delivery with missing items worst breakfast experience
146,"Not salty, felt like chewing food with sand"
147,الهريسه كتيييير جدا بشكل مبالغ فيه في السندوتشات و للاسف رميتهم
148,I ordered an egg sandwich with salami it didn’t have any Salami in it
149,fries would be better if there is tahina and oriental salad served with
150,Cold sandwiches !!!! - good packaging and portions
151,الاكل بارد جدا
152,الكمية قليلة جداااااا علي الفلوس بس الاكل طعمة كله حلو جدا
153,Need more cheese
154,money was deducted and order was cancelled. called them they said refer to elmenus and elmenus are unprofessional .
155,الاوردر جاى متأخر ساعة و نص و الاكل جاى بارد و مؤرف تلج طلبت حاجات جاى حاجات غير اللى انا طلبتها محدش يجيب منه لأن دى تانى مرة اديله فرصه و مفيش تغيير ارف
156,They dont add tahini and food tastes stale ill give 2 stars because they came on time but would i ever order this again? no.
157,missing sandwich
158,"Taste is not good , forgot Tahini on falafel sandwich , i don’t recommend it"
159,السندوتش غالي و سكتنا انما نحط عينات بسطرمة! سندوتشين طالبهم تقريبا مافهومش بسطرمة!
160,الطعميه من غير طحينه
161,Calizzoni not with salami and eggplant salad not received
162,طلبت من الفرع ديليفري .. خد البقي و مرجعهوش .. كلمت خدمة العملاء قالو هيرجعوا الفلوس خلال ساعه و مرجعتش و الاكل مكانش احسن حاجه و الفول محتاج تتبيل
163,لو سمحتوا رجعوا العيش الشامي
164,Order arrived very late after 1.5 hrs of ordering All sandwiches arrived cold 1 sandwich was different from what i ordered.
165,Very greasy
166,"The order came very late, and all sandwiches were cold and not fresh at all! Waste of money and time."
167,الفطير ناى جداا و البندق فى فطير النوتيلا مزرنخ
168,الفطير نااااااااى خالص مش ممكن .. مع انه فى المحل بيكون تحفه لكن فى التوصيل بشع
169,I ordered it yesterday and the portions was the double
170,الاكل كله وصلني بارد جدا بسبب تاخير التوصيل
171,Cold
172,"1- order was late for more than an hour, 2- driver promised to deliver after calling within 10 min, and was late for another 30, then sent with another driver, 3- one of the pies should be lotus and instead I received another savory pie."
173,Sandwich came with one leaf of arugula and 1 slice of tomato. Very poor presentation and value for cost
