,comment
612,I ordered extra spicy and didn’t get it!
613,"Order was missing one item Pepsi cola , so how it’s goes now and we are two !!"
614,بشع جدا و اامكرونه غريبه جداً اااااااااااااا
615,My pasta came without any additional ingredients!!
616,Missing item
617,Small shrimp portion for the price
618,للاسف الاكل مكنش كويس والمكرونة كانت معجنة والسي فود قليلة جدا ودي حاجة غريبة
619,جاي بارد
620,الاكل بارد والسجق مش موجود اصلا كله بصل و فلفل و الفراخ الكريسبي باردة اوي ومجلدة ووحشة
621,الجمبري قليل قوي
622,The order is Missing the molten cake !!!
623,الطيار في منتهي الادب والذوق راجل محترم واعتذر عن التأخير الاكل حلو أكيد
624,Great quality as usual
625,I got food poisoning!!!
626,مطعم وحش جدا والاكل اتأخر لمدة ساعتين الا ربع والجودة وحشة جدا واخر مرة اطلب منه
627,"Order delivered late, tasteless, un expected very low food quality. Pasta without mozzarella cheese, and barely with white sauce added and chicken added on it is not fresh. Chicken sandwich was so stale, bread not fresh. Disappointed. Last order."
628,"Not much pasta as usual... the fries were not good enough, they still had to be cooked well"
629,ما شاء الله زى الزفت .. الأكل طعمه وحش جدا والجمبري زفر وناشف والاوردر جاى غلط طالباه حاجة وجايلى حاجة تانية وطالبة 7up diet جاي بيبسى عادي وبطاطس عادية بدا pastaweesy bites منتهى العك وده كله بعد ما الاوردر أخد ساعة ونص ..
630,عالم متخلفه وخره حاطيين ضرايب على الاكل غير حساب الاوردر من نفسكم ومافيش اي مكان بيعمل كده انتو عالم قذره
631,Worst delivery ever
632,الطلب غير صحيح طلبت نوع مكرونه وجاني نوع ثاني !!
633,باستاويسي افضل مطعم باستا ايطالي في مصر ع الاطلاق
634,مش احسن حاجة خالص. داوود باشا وحشة جدا، و الجمبري باستا معقولة
635,انا طالب الاودرد سى فود مش جمبرى فقط للعلم جاالى كله صلصه و بصل و ٦ جمبريات فقط و المكرونه مش مستويه
636,Y
637,bad food low amounts and high prices the food was cold very small amount
638,The taste was so bad and the ingredients so low
639,المكرونة كل مرة بتبقى تحفة الحقيقة ما عدا المرة دي كانت يعتبر مكرونة مسلوقة بس والصوص مش مغطيها حتى ولا متقلب فيها ولا اي حاجة دا كدا وبعد ما زودت صوص الشيدر وبرضه نص الوقت حاسة بطعم المكرونة المسلوقة
640,"The food was cold, as if it was late 30 mins"
641,I ordered the chicken lovers offer it tasted very off and bland and the chicken smelt off . Sauces had no taste it’s like they used food coloring so all in all price for service is like -50
642,"Uncooked chicken sandwich, the worst chicken sandwich absolutely no flavor and let alone uncooked not under cooked. Red chicken literally. The past was okay. The bucket of fries is half full . I wish could post a picture of the chicken"
643,الاكل تمام بس علبه الصوص كان كميتها عباره عن نقطه صغيره جدااا 😊
644,The packaging isn’t good
645,اسوء اردر علي مر العصور
646,الاوردر وصل بارد
647,اتاخر جدا
648,زي الخرااااااااااااااااااااااااااااااااا باكيت بطاطس ب ٢٣ جنيه فيه ١٣ صوباع بطاطس يا اوساخ و الاكل طعمه زفت استغفر الله العظيم و حسبي الله ونعم الوكيل فيكوا
649,Very few shrimps in the pasta
650,👍👍
651,Colddd
652,الاكل جاي بارد و الاوردر غلط و كنت طالبة بطاطس ومجتش
653,الاكل سيء جدا ولا يصلح اكل كلاب المكرونة كتير جدا و عادية جدا و عليها بالعدد ٣ قطع صغيرة جدا جمبري او ٣ قطع صغيرة جدا فراخ و الطعم قذر و الناجتس عبارة عن ٤ قطع ناشفين جدا و في حجم البطاطس الصوابع انا ندمان على التجربة الزبالة دي
654,الاكل سيء جدا ولا يصلح اكل كلاب الموضوع كله عبارة عن طبق مليان مكرونة عادية جدا و عليه عدد ٣ جمبري او ٣ قطع صغيرة جدا فراخ و كمية غير طبيعية من الفلفل الحامي و الناجتس ناشفة و في حجم البطاطس الصوابع
655,الاكل زي الرفت بجد☹️☹️☹️☹️☹️☹️
656,اسوء تحربة من فترة كبيرة
657,Very poor quality…tasted very bland and had severe diarrhea afterwards….do NOT get anything from there
658,Very cold pasta its so overrated and i waited like for an 2 hours or so and after all very bad quality
659,مبهدلة والمكرونة مش مستوية كويس
660,الفراخ في الساندوتش وحشه جداا وناشفه ومش كوردون بلو زي ما مكتوب . شكرا
661,good very good ...........................
662,"I have never tasted such low quality cold food in a very long time. The chicken pasta was uncooked and cold, the omelette wrap was very very low quality, the new york hamburger was the worst hamburger I had the misfortune of ever tasting. Not to ment..."
663,Quality & taste r bad .. so bad
664,طلبت البولونيز سباغيتي جاتلي بينا👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻
665,الطلب حد تاني اخده
666,Hjj
667,لو فيه أقل من واحد للتقيم كنت اخترته.. صغير جدااااا و غالي علي الفاضي اسوء تجربه في الدنيا و الله الصيت و لا الغنى فعلا ميستحقش يتجرب تاني
668,وحش اوي اوي والكميه نصب واوردر غلط..........
669,wheres the order????
670,"وجبة ""نيويورك ميكس"" تحفة بس ياريت يجي معاها شريط انتينال... سندوننش البرجر بارد جدا و البرجر عامل زي اللحمة المفرومة و الجبنة اللي عاية لسة ساقعة من الفىيزر... اما اابطاطس ساقعة و مهروسة و.... أما المكرونة ساقعة برضو و عليها قطع فراخ تقريبا و صلصة ال..."
671,الاوردر جه غلط تماما
672,طعم الباستا بشع ومليانه زيت ومفيش صوص وكميه صغيره جدا تجربه سيئه جدا
673,في شعر فالاكل وحاجه قرف اوي
674,المكرونه مش مستويه كويس و الصوص وحش جدا و الجمبري قليل
675,الوايت سوس قليل مع اني طالبه اكستر والجمبري قليل جدااا وكان مع الاوردر بيبسي مجاش .وجبه الflex mix
676,اسوء تجربه لي
677,كثر الجنبري اكيد ماادفع ٨٥ ع خمس قطع ماينفه والله
678,مكنش حلو خالص الكريمه و الفراخ قليله جدااااا
679,تحفه
680,liked the shrimp white pasta & meat balls red pasta. The 2 remaining of that value meal weren't that pleasant.
681,وقت التوصيل زفت
682,"The portions are extremely small , no value for money."
683,محل مالهوبش لازمه
684,Bb
685,Ordered flusili got penne instead and it undercooked
686,الكبده كانت محروقه و طعمها يقرف ورميتها في الزباله!! داوود باشا كانت معقوله بس الكبده والله تقرف.
687,أوحش مكرونه كلته
688,انا طلبت عرض fantastic four اولا المكرونه معجنه ثانيا كميه اللحوم سيئه جدا و مقارنه بالسعر ممكن تقول مضحكه المطعم محتاج يراجع نفسه تاني الطعم مقبول بس حرام فيه الفلوس...مكرونه و بانيه من البيت ممكن تكون أفضل كثيرا بس شهاده اله الدليفيريوصل بسرعة.
689,المكرونة مش طازة و لا كفتة داوود باشا
690,الوجبات الطبق صغير وغير مشبع للفرد الواحد والفراخ مقطعه صغير جدا وكميه قليله جدا الوايت صوص وحش جدا والبطاطس كلها زيت
691,So bad
692,The driver is a very decent guy
693,Didn’t get cheddar sauce still payed for it
694,I ordered fettuccine pasta it came penne it didn’t taste good
695,Amazing wallahi the waiter was very kind and the order was finished quickly. It was also very hot and delicious and there is amazing variety in their pasta types. I'll give it a 10/10
696,الاكل بايظ
697,الاوردر كله جاي عليه بسطرمه و الاكل جالي متأخر جدا و كلمت خدمه العملاء قالولي الفرع هيتواصل معاكي حالا و محدش كلمني و الاكل حاولت اكله مالح جدا جدا
698,بجد اكبر غلطه ان طلبت منكم اكل ايه دا ٥ جمبريات ليه اول واخر مره اجيب من عندكم
699,they changed the pasta with pasta instead of the penna
700,could pasta be worse? could service be worse?
701,The pasta I ordered it spaghetti but it was pena
702,So satisfied at all.. The penne was very average.. The sandwich wasnt tasty.. I wouldn't recommend
703,الفراخ المقلية مش طازة وشاربه زيت كتير وكفتة داوود باشا ناشفه جدا
704,سيئ جدا جدا جدا
705,الاكل بارد و الفراخ مش حلوه خالص والمكرونه قليله
706,يا سلام لو مدة التوصيل تقل .. يكون افضل الاكل حلو وطازة وانبسطنا اوى منه
707,shrimp portion is little
708,the shrimp pasta is very bad!!!! zeroooooooo!!!!!
709,Everytime I ordered it delivered wrong!!!!
710,Pasta was so bad lack of sauce and very little amount of chicken but burger was so good 👍
711,Very small portion almost zero
712,الاكل وحش جدا وبارد و يكاد يكون مفيش صوص اصلا بجد
713,I've a Diarrhea and stomachache after eating the food
714,بشع لا كمية ولا جودة ولا سرعة. تحس إنك طالب تهزيء دليفري
715,الاكل طعمو وحش جدا
716,طعم المكرونه السى فود سيئه… ريحتها غريبه و صوص قليل جدا و شبيه السمك اللى حطينه طعمه سئ
717,burgur is shit pasta is nice
718,لاول مره الطيار يصل بالعلبه فى وضعها الافقى السليم و مش فى الوضع الراسى .... شكرا للطيار اللى بيفهم .
719,الاوردر موصلش اصلا
720,الاورد جاي غلط طالبه مكرونا بينا وكبده جت سجق واسبكتي
721,Not good as enough
722,اسوء اكل كلته بجد مقرف مكرونة ساقعة كانها من تلاجة وفيها قطعتين فراخ قد عقلة الاصبع بظبط
723,الطعم سئ جداا الاكل بارد ومجلد السامدوتش الفراخ جواه بتشد جدا تحربه متتكررش
724,الاكل طعمه غير جيد والكمية قليلة جدا على المبلغ. تجربة سيئة ولن تكرر.
725,خدمه ممتازه جدا. طعم الاكل. حلو. جدا
726,التوصيل اتأخر اكتر من نص ساعة بس الاكل كان حلو يسلمو هالايدين
727,Order didn’t come
728,في ماكرونه حامضه
729,الكفتة ٣ بالعدد و مش دفعة قليل و لا دليفري قليل فعلى الأقل الكمية تبقى محترمة لمحل محترم
730,مكرونة الصوص الاحمر لقيت فيها سلكتين مواعين … مش هاطلب من المطعم تاني ماكلناش المكرونة و رميناها
731,Order came without pepsi bottles
732,Delivery was very rude
733,صيف منهم مكرونه بالفراخ حمضان
734,Added to never order again or recommend to friends list.
735,مش حلو بالمرة والكمية الجمبري والكبدة والفراخ قليلة والجمبري زفر والكبدة طعمها غريب
736,الطعم سئ المكرونه بالوايت صوص والفراخ بايته و كذلك الفتوتشيني
737,الكمية . غير كافية
738,I didnt receive ketchup or even a fork
739,طلبت الاوردر الساعه ٨:١٢ دقيقه وصل الساعه ٩:٥!!!
740,الاكل زي الزفت كأنه فيه ميه في الصلصه وطعمه وحش جدا جدا وغالي علي الفاضي تجربه مش هتتكر تاني
741,في سلك في الاكل و معجن
742,الطعم كان سيئ
743,الأكل ميتاكلش
744,اخر 3 مرات طلبت منها كانت كل مرة اسوء من الي قبلها : 1- باستا غير مستوية 2- طعم باهت يكاد يكون خالي من الطعم 3- زيادة الصوص و كونها خفيفه و كثيرة بالإضافة لطعمها الباهت ممكن يجعلها كثير الغثيان 4- بطاطس مليء بالزيت بشكل يجعله صعب الاكل و مزعج للبطن 5...
745,اسؤء مره اكلت من عندهم حرفيا الباستا مش مستويه أو بايته تقريبا الطعم نفسه وحش جدا والبطاطس عليها كميه ملح رهيبه لا بجد تجربة سيئة جدا
746,الاوردر صغير جدآ مقارنة بالسعر
747,excellent
748,الاكل كان فيه صراصير ميته
749,الاكل كان بارد
750,الصوص مكلكع و المفروض الباستا بيبقى فيها بصل و طلبت دا و محصلش الباستا تقرف!!!
751,احلي مره اكل باستا سيفود من مكان و متبقاش زفره، حلوه اوي بجد ومش اخر مره هطلبها😍 بس احس الكمية قليله علي السعر ده كله👍🏻
752,كان في ريحه ظفاره تجربه منيله
753,حقيقي بيبسطني كل مرة بطلب منه ماخيبش ظني ولا مرة من جمال الباستا بتاعته
754,اكل سئ جدا ومفيش حاجه فيه جت صح الدليفري اتاخر اكتر من ساعتين الاكل بارد والاوردر غلط
755,ساندوتش بطاطس سيء
756,"Very bad, burnt fried chicken"
757,"the chicken was rotten, it gave me a stomach ache plus the portions are too small"
758,الصوص الأحمر كان حمضان
759,i get red souse not white 😡😡😡😡
760,قللوا حجم الطاجن ومش مكفيهم كدا لأ وقلل كمية الفراخ كمان الطاجن مفيهوش قطع فراخ نهائي قطعة او ٢ بالكتير
761,طالبة فوتوتشيني بعتلي اسباغتي والكايزر بتاع الساندوش محروق تجربة سيئة جدا
762,"the driver said he is waiting in front of the building for me to go downstairs, it would be appreciated by him to go upstairs as the other drivers do usually."
763,الفراخ كانت بايتة و مجلدة و متسخنة و حاجة تقرف و صوص المكرونة الوايت زي المياه 🙂
764,"small pasta portion, single burger."
765,worst experince ever wil never try it again
766,الأكل حلو بس صلصة المكرونة كانت بتشاور عقلها تحمض.
767,الحاجة جاية مقلوبة و متبهدله و مش اول مرة يحصل كدة ال delivery بيبهدل الحاجة
768,أطباق المكرونة فقيرة جدا سواء في الكميات او الطعم، تجربة سيئة
769,"it said chicken pasta, no chicken in it"
770,مش حلو وكمان الاوردر جه غلط
771,العيش كان ناشف اكنه بايت والمكرونة ناشفة وبايتة
772,Food wasnt that delicious
773,المكرونه نايه جدا
774,الباستا وحشة جدا كطعم والاكل بايت وكان قرب يبوظ
775,3 hours for the order to be delivered
776,سىء للغايه اوحش اكل كلته ف العشر سنين اللى فاتوا مكرونة بالفراخ بتاعتهم
777,The red sauce was all over the packaging Taste wasn’t good as before
778,الاكل بشع ورخيص وشعبي بشكل رهيب اول مره اجرب بس ولاطعم ولا ريحة وواضح جدا الخامات رخيصة جدا جدا والفراخ ذفره جدا او بايظة بجد من اسواء الحاجات اللي طلبتها في حياتي
779,الفراخ مش كرسبي علي المكرونه والسندوتش تحسه بانيه عادي مش كوردن بلو
780,اسوأ حاجة ممكن تاكلها والاكل جاي بايت كانه محطوط في الميكروويف مش لسه معمول
781,الفراخ اللي في الساندوتش بايته والعيش مش طازج وكان مطلوب واحدة باستا سبايسي وجت عادي
782,الاكل جي ساقع مش دافي لا ساقع
783,المكرونة نية و معجنة
784,الاكل بشع و انا هشتكي عليكوا بجد سئ و مش زي اللي انا بطلبواو كل مادا بتكونوا أسوأ بجد حرام ادفع كل دا و ارمي الاكل من كتر ما هو بشع
785,تجربه سيئه والاكل وصل بارد جدا جداً ومكملناش الاكل والفراخ لونها ابيض متحمرتش كويس والخس بتاع السلطه كان مُر ومش حاطين كاتشب مع الساندويتشات ولا مناديل ولا اي حاجه مظنش اني ممكن اجربه تاني ، خيب امالي مع انه كان حلو ف المكرونات بس من الواضح انها ...
786,الجمبري لم يكون مطهي بشكل جيد ولا حتى بنسبة 50٪؜
787,Food is not hot. Sauce is bad Bad experience
788,I ordered a large portion size of the shrimp pasta but only received a regular portion and the container was leaking sauce when it arrived. The jalapeño bomber sticks were exchanged with mozzarella sticks without my approval. Absolutely never orderi...
789,"Late delivery more than hour and half , the red sauce is spoiled (7amdan) and the food was cold."
790,الطعام كويس .. تاخير ٢٠ دقيقة من الطيار .. الدعم الفني محلش الموضوع اطلاقا و قالي هاشتكي الطيار للادارة زي ما يكون بيريح دماغه
791,الأكل سئ جدا دي مش فراخ ده حجر حقيقي مش مبسوط
792,الأوردر ناقص بيبسي
793,الاكل ملوش طعم
794,سئ جدا 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎
795,"Tasteless, overpriced, bad quality, delayed delivery and reckless customer service"
796,"Very small portions, tasteless Not worth the cost at all 👎🏻👎🏻👎🏻"
797,pasta smells like left overs not good
798,مش زى الاول والفراخ بسيطة جدا تعتبر مكرونه فاضيه
799,The order never came
800,الطعم وحش جدا جدا والاسعار اوفر حقيقي بلاش تاكل من عندة
801,المكرونة كانت حادقة جداا ومقدرتش اكملها والجمبري قليل قوي
802,Kept puking after eating the pasta 🤌🏻
803,الكمية للأكل قليلة جدا
804,الصوص الابيض كان خفيف جدا و الفراخ كانت طعمها وحش و المعكرونة كانت عايزة سوء
805,سرعة التوصيل خياليه . الطعام ساخن جدا . التغليف ممتاز . طعم الاكل جميل . يستاهلوا الاشاده بصراحه
806,الاوردر مجاش كامل
807,Not fresh food at all and bad taste
808,أسوأ مره طلبت فيها الاكل كان وحش اوي بجد زي ميكون بايظ
809,اسوء اكل ممكن تاكله من هناك
810,1. Wrong juice with red pasta 2. Wrong pasta ( white not red) and wrong juice 3 wrong fries normal not spice
811,الاكل ذات جوده سيئه جدا و التعامل من الناس في خدمه العملاء سئ جدا
812,very small
813,the amount of the pasta and the shrimps were so small and tiny
814,الجمبري ازاي يتحط معاه فراخ مش فاهمه بجد وحش جدا
815,الاكل بارد وطعمه مش احسن حاجه
816,سيئ جدا جدا سعر غاااالى اوى الكمية متكفيش طفل عمره 8 سنين
817,أسواء تجربة من المطعم الزيت كتير في المكرونة والكمية قليلة جدا للأسف أنا زعلان جدا
818,الجمبرى بايظ فى المكرونة
819,ساندوتش الفراخ قطعه الفراخ فيه صغيره والمكرونه مش سخنه والصوص اللي فيها مش حلو
820,الاكل كان سئ وبايت وغالي علي الفاضي......
821,الاكل كان بارد و سي جداا
822,الباستا طعمها مش حلو والبطاطس مجتش مع الاوردر
823,الستربس كان وحش و ناشف جدا العيش الخاص بي السندوتش كان بايت
824,زباله فلوس علي مفيش ولا طعم ولا كمية حاجة كده زباله
825,pasta is good not gr8
826,Not fresh
827,الاكل بايظ الكبده ممره و بايظه و المكرونه مجلده تجربه اكتر من سيئه و قدمت شكوي للابلكيشن و مخطحدش اهتم ف المجمل مطعم اكتر من سيئ
828,الصوص مش مستوي وكمية قليلة مقابل ١٥٠ جنيه يعني الله يسامحكو
829,بارد و وحش جداً الباستا جمبري ، و دافع سبايسي و جاية عادي
830,تمام بجد مکنتش متوقع یبقی بالطعم الجید ده ❤️
831,الاكل بارد ، والوايت صوص شبه مش موجود ، المعكرونة نفسها مش مستوية كويس، ناقصه ملح كمان، والفراخ الكرسبي ناشفة، اسوا وجبة اكلتها ، اول واخر مرة اطلب من المطعم ده، لا يستحق 240 جنيه ابدا
832,اوحش مكرونة كلتها ف حياتي والاكل جيه بارد
833,الأوردر لا يستحق يدفع فيه 120ج فما بالك لو كنت وخداه بدون خصم ودافعت فوق ال290ج!! الكمية قليلة جدا والحجم صغير، والطعم أقل من العادي! مستواهم نزل أوي للأسف، مش ده اللي توقعته من بستاويسي الحقيقة!
834,I got sick after eating this pasta and i was vomiting 🤮. Never gonna buy this again.
835,الاكل كان سي جدا والفراخ بيته وبايظه
836,الفراخ بايظة
837,سئ جدًا
838,الطيار محترم
839,انا طلبت اوردر من مطعم بستاويسي و لقيت حشره في المكرونة
840,المكرونه حادقه جدا... اول مره تبقي بالشكل ده
841,so bad
842,الصوص الأبيض كان قليل والمكرونة fusili كانت معجنة والصوص بتاعها قليل
843,The chicken wasn't nice
844,سئ وغالي علي الكمية
845,"not spicy as requested, which takes extra charge, the pasta type was not what we ordered, last time to order from your kitchen."
846,O
847,الاكل تمام باستثناء الصوص الأحمر ليس بالطعم الجيد مقارنه بالصوص الأبيض و المندوب سأل اذا كنت دافع فيزا و لا لا مع انه لم يعطني ريسيت و اكيد متبلغ قبل الخروج و لم أفهم المغذي من السؤال و الله اعلم بنيته و لكني رديت عليه بنعم فضحك.
848,مممتااااااز
849,chicken was very bad and not fresh
850,الاوردر اتأخر و لما جه البرجر كانت حرفيا بتخن ٣ مللي! و ياريتها كانت برجر... لأ كانت قطع صغيرة
851,بارد جدا جدا
852,الأولدر كان زبالة منصحش حد يأكل منه ابدا ابدا الأكل كله اترمي ، فلوس علي الفاضي
853,Chicken was too hard pasta was okay
854,الاوردر جالي بعد ساعه رغم ان كان مكتوب ٢٠ دقيقة و جه بارد و طعمه وحش
855,عيش الساندوتش كان ناشف اوي المكرونة بالجمبري طعمها سيء عكس المتوقع للسعر كإن الصوص لبن بدقيق فقط البطاطس مقلية في زيت وحش اوي تجربة مخيبة للآمال
856,There was an error in the prices and we called the delivery to get back the money he said i’ll come but he didn’t come back again The food was really too cold and taste bad
857,الاوردر اتأخر ٣ ساعات لحد ما جه و كمان كلمنى يقولى ان المنطقة خارج التوصيل بعد ساعة من الطلب و كلم المنيوز عشان يرجعلك فلوسك طريقة غير محترمة اطلاقا فى التعامل مع الزبون وطبعا الاكل جاى ساقع و طعمه وحش جدا
858,they didn't not send all what I ordered .. they didn't send large fries box
859,"VERY DELICIOUS FOOD , fast delivery the food was so tasty and the fries was so crunchy the pasta came hot and so creamy I liked it so mush and not the last time ordering from here😋😋😋"
860,السواق أو المندوب محترم جدا جدا جدا جدا والأكل يجنن
861,Overprice
862,😭
863,Drink magash w talbt pasta fetutchini gat penne
864,Chicken really dry ..not enough sauces in the sandwich Pasta had no seasoning whatsoever. الفراخ كانت ناشفه جدا و السندويتش ماكنش فيه صوص كفايه . المكرونه لو سلقتها في بيتنا طعمها كان هيبقى احسن من اللي جات. مكانش عليها أي نوع من أنواع التوابل
865,المكرونة قليلة
866,half the pasta sauce was spilled and order missing a pepsi
867,المكرونه ب كفته داود باشا مش حلوه اوي عاديه جدا جدا
868,I am so glad that I ordered food from pastaweesy because of that i will not make that mistake again
869,الاكل بارد و طعمه سئ
870,المشوي مش حلو اوي
871,مطعم اقل ما يقول عنه انه زباله عيش البرجر بايت و الفراخ بايته و ناشفه حجر رميت الاكل
872,بصراحه كانت تجربة سيئة وباكت البطاطس كان فيه شعراية المفروض تنبهو عالناس تحلق دقنها وتغطى شعرها والاكل كان بارد جدا والبرجر انا طالبه اكسترا تشيز ودافع فلوس زيادة علشان كدا بس جاتلى اكسترا بصل ومتلج والمكرونه كانت نسبيا كويسه
873,❤️
874,مش كل الباستا كانت حلوة اتنين حلوين واتنين لا
875,الفراخً كانت سيئه جدا بالذات علي المكرونه و الساندوتش كان دون المستوى غير الصوره خالص للاسف اول و اخر مره
876,الطعم سيئ و المكرونه معجنه و الكولا ساخنه
877,اكل بايت كله
878,وصل فى وقته بس كان متبهدل
879,كمية قليلة، جودة سيئة، سعر مبالغ فيه، لا انصح أحد به
880,Perfect
881,الاوردر لم يصل بقالو أكثر من ساعتين ونصف ومطلوب مني القيمه ولسه مجاش بدون اي كلام الاوردر هيكون سي تجربه لا انصح بها ولا يوجد احترام للعميل ومدير الفرع بيكلمني بيقولي الكول سنتر قالي اكلمك
882,الاكل سيء جدا و لافيه طعم و الفراخ زي الحجارة ما بتتاكلش قاسية جدا و الباستا عملت تسمم لثلاث اشخاص
883,اللحمة سيئة جدا مش عارف نوعها ايه غير قابلة للأكل ولا أنصح فيها أبدا
884,الاكل جودته اقل من سعره
885,أسوأ تجربة طعام
886,Very bad chicken and smells really awful
887,سيئ
888,انا كنت طالبة ٣ shrimp pasta red sous spicy بس ال ٣ وصلو مش spicy و اتحملنا cost ال spicy و هو جة original
889,"Chicken was from the day before and was heated; very dry. Tomatoes, not fresh. Will not order again"
890,The chicken was raw
891,Food wasn't delivered
892,Order received after an hour approximately hot and delicious I am very pleased ❤️
893,Order received after 2:30 hours from order time
894,"Late delivery, fries so overspiced we couldn’t eat them."
895,very very bad
896,the pasta was good .. but the burger was dry .. a total waste of money
897,"I ordered fettuccine pasta and received penne instead. The delivery was late but I understand this might have happened due to the unusual weather conditions today, but this should've been reflected in the expected delivery time in the app."
898,طلبت مكرونه بالجمبري و طلبت واحده من عير ملح الاتنين جم مملحين جدا و الصوص و اي صايص جدا و تاصوص اكتر من الجمبري و المكرونه و الطعم مش حلو مقارنة باللي موجود في السوق في احسن منهم و نفس السعر
899,طلبت نانشوز و بطاطس بالحبنه و الجبنه جت حمضانه
900,جالنا نوع بيبسي مختلف كنا طلبنا دايت وطعم الاكل مش أفضل شئ
901,"I asked for 7up diet, got pepsi instead, which I don't drink. Any other choice of Soda would have been fine except for Pepsi."
902,الاكل جيه بارد و سندوتش الكوردن بلو جي الفراخ ناشفه و بايته
903,it took 2 hours to deliver the food was dry and not well seasoned
904,انا كتبت بدون خص وطماطم وجه بيهم
905,مخ
906,الاكل جه بارد و الطعم مش حلو الله يديم النعمه بس
907,المفروض يجي مع ال٣ اوردرات ٦ بيببس جالي ٥ بس
908,أسوء فراخ اكلتها في اكتوبر بلاستك رميت الساندوتش
909,All good as usual. But PastaWeesy almost always delivers Pepsi instead of the ordered DIET Pepsi.
910,الاكل كله زيت و طعمه وحش و جالنا تسمم و ثلاث اشخاص مش شخص واحد
911,الاكل ممتاز والتوصيل سريع
912,بصراحه اول مره اجربه وبسمع أنه حلو. للاسف سيء جدا جدا الباستا عاديه والفراخ اللى عليها ناشفه جدا كأنها بايته والسندوتشات واحد فيه قطعه فراخ صغيره جدا والتانى الفراخ ناشفه اوى كانى بقطم عضم ومفيش طعم اصلا والأوردر مكلف فوق ال٢٠٠ جنيه. حسبي الله.
913,الاكل كله مكبوب جو الكيس ومرفق بالصور ومضايق اووى والله
914,الكمية مش متناسقة مع السعر تماما
915,محتاجه تواصل ضرورى
916,food wasnt hot at all
917,الاكل اخر و كان بارد جدا
918,الاكل وصل بارد البطاطس سيئه الكميه قليله علي سعر الوجبه
919,فى ملتون كيك وصل زيادة فالاوردر
920,Food was cold and fries were undercooked
921,no chicken in the mushroom pasta
922,الاكل اتأخر ساعتين ، الاوردر فالاخر جه غلط
923,wrong type of pasta too expensive for an average quality
924,طلبت انه يكون من غير طحينة لكن للاسف جيه بالطحينة
925,الفراخ مش مستوية خالص في الساندويتش وطعمها وحش جدا
926,he was mad and came back to get another money bill
927,Shrimp amount was little
928,استنيت الاوردر ساعتين و فى الاخر موصلش عشان فى مشكلة فى الفرع كان ممكن تقولو من الاول أن فى مشكلة و متقبلوش الاوردر بجد معاملة وحشة جدا
929,مجربتش أسوأ من كدا في محلات مالهاش اسم كبير كميتها وطعمها وتتبيلها وصنعتها أفضل بكتير من الجربته معاكم انهارده قطعة البانيه متقطعه رفيع اوى وناشفه جدا وصعبه على الأسنان والبرجر شريحته رفيعه بشكل غريب ومافيهوش أي طعم والبطاطس كلها زيت آخر مره
930,very good meal and the quality was cery good
931,الصراحه انتم بتوع مكرونه مش برجر خالص
932,اكلته جالي انا و اخواتي مغص كلنا
933,سيء جدا بجد و الاطل جاى ناقص مستحيل اجيب منو تاني طعم الاكل كمام سيء
934,بجد تحفة
935,really bad food quality really small portions overall very bad experience
936,حاجة تقرف فعلا لو الواحد اكل من عربية فى الشارع هايبقى احسن من كده
937,الكبده محروقه
938,اسوء تجربه في الدنيا البرجر جي حجر و المشروم بايظ و اكل يقرف مطعم اسم بس حاجه قرف
939,انا مش فاهم المحل دة فاتح ليه كل اللي بيطلب منه بيقول وحش عموما تجربتي المحل سئ بمعنى الكلمه فكر ١٠٠ مرة قبل متطلب منه ... البيت كله بطنه بتوجعه بسبب الاوردر.
940,محتوي حد بتعلم يعمل سندوتشات ...
941,الطعام كان سئ للغاية
942,طلبت سمبوسك نوتلا...و استلمت سمبوسك جبنه
943,يا جماعة حاجة خره ومفيش نظافة واخر مرة اطلب منهم تاني لقيت شعر في المكرونة وحاجة قرف زيرو نظافة والله
944,خضار السلطة مش مغسول كويس
945,Caramel sauce was spilled inside the bag Lo’met Oreo lacked icing sugar
946,الاكل كان سيء جدا ومحروق
947,One of the worst experiment!
948,انا كنت طالبة العرض الاتنين مكرونة بالفراخ وكان معاهم بيبسى والولد ماجابوش ومش معايا رقمه اكلمه يجيبهوملى
949,الاكل كان سئ جدا
950,اكثر من نصف الطبق فارغ!! لم يتم تعبئته بشكل صحيح.
951,I ordered any soft drink other than pepsi and they sent me 2 pepsis
952,so delicious so good...and the order has arrived before its time
953,الساندوتش جه غير إلى طلبته .. و حلقات البصل جاب مكانها بطاطس و وحشه جدا متتاكلش و المكرونه قطع الفلفل فيها كبيرة اوى و الجمبرى قليل جدا مع انى طالبة اضافة و مفيش ملح و لا توابل خالص
954,أسوأ فرخ في الدنيا ومستوى سيئ جدا لا انصح به
955,الاكل اتاخر جدا وبارد ومقلوب وسي جدا
956,سيء جدا وتم عمل شكوي للفرع
957,المكرونة سيئة جدا جدا جدا جدا
958,اكل سئ جدا جدا، و كلنا تعبنا بعدها و سعر مبالغ فيه، الجودة صفر
959,السعر غالي بالنسبة للجودة
960,هو لذيذ ولطيف بس غالي عن المطلوب
961,حامض الصوص معجن الفراخ فكت من التلاجه وحطها ع الاكل غير صالح للاكل في قمة السوء
