,comment
275,Fried chicken wasn’t fresh
276,الصوص الجبنه جاي غلط جاي صوص تاني
277,اتبعتلي رانش صوص بدل صوص جبنه ...الاودر جي من غير معالق او شوكه
278,الفراخ مزيتة جدا ، و مطلوبة سبايسي جات عادية
279,الاكل جميل جداً بس الاوردر اخد ساعة لحد ما وصل مع اني في الطبيعي لما بطلب من المطعم بصورة مباشرة بيوصل أسرع بكتير.
280,طلب خاطئ من المطعم
281,الفراخ زيرو تتبيلة حرفيًا وزفرة وريحتها تقرف بجد مش متعودة على المستوى ده أبدًا
282,التوصيل اتاخر ساعه الا ربع كامله
283,the chicken is great but there were no utensils for the coleslaw or ketchup packets with the order. also the coleslaw and fries amount could be better
284,Extremely fast delivery. Good quality. Reasonably affordable especially with a promo code.
285,Twister has very bad taste
286,الطلب اتأخر ساعة تواصلت مع الطيار اكثر من مرة و كان متعمد التاخير الطلب ناقص كول سلو و تم تغيير حاجات بدون الرجوع ليا تغليق الطلب سئ و لتأخر التوصيل التغليف كان بايش أسوأ اوردر من المنيوز
287,my order was missing a piece
288,احلى تتبيلة دوقتها في اسكندرية بعد كنتاكي و مقربين من طعم كنتاكي جدا و الفراخ كبيرة و نضيفة و الريزو جميل و ال onion rings حلوة برضه و الصوصات و الستريبس احلى من كنتاكي حتى
289,دينر بوكس الدجاج صغير ومحروق
290,الاكل تحفه بجد ونضيف جداً ❤️❤️❤️ تعامل الديلڤري محترم ولذيذ جداً بس المشكلة في تاخير وقت التوصيل 🥲
291,Food is better than before as it wasn't good but today was delicious
292,عدت اليكم في ريفيو جديد 😂🙏 التتبيلة لذيذة والسبايسي درجته معقولة الكرانشي عظيم جدا الفراخ نفسها بقا كانت مش احسن حاجه وكان فيها عروق كتييير. كمجمل اعطيها 8.5 من 10
293,الفراخ مكنتش مستوية
294,طلبنا بيبسي وميرندا تفاح والاتنين وصلو سبرايت !؟
295,Good delivery
296,مندوب التوصيل اسلوبه سئ جدآ واحد صايع بيكلمني و الاوردر اتأخر جدا عليا
297,لقيت قطعه حديد صغيره داخل الفراخ
298,الاكل كان حلو و الstrips طعمها حلو جدا بس الصوص و الجبنة كانوا محتاجين يكونوا اكتر و ال offer نفسه محتاج يكون متنوع اكتر يعني ممكن ٢ ساندوتش و ٢ ستريبس او بطاطس او Fried piece او drink معاه لكن ٤ سندوتشات كتير و للاسف وصف ال offer يلغبط
299,"the delivery man was so helpful and food was delivered very fast , thanks a lot . and i hope you give delivery man bonus!"
300,الاكل بارد جدا
301,الاكل مش سخن خالص … بطاطس سيئة ولونها غامق وكلها زيت وفعلا الاوردر سئ جدا الساندوتش مالوش طعم وفراخ دي مش فريش
302,فييين الكولا
303,G
304,طلبت اوردر وجالى لعبه بنت وانا طالبه لعبه ولد وبعد التواصل مع المنيو اتقالى ان مفيش لعبه ولد إزاى معرفش يعني انا دافعه تمن الاوردر كامل عشان يجيلي لعبه بنت 😡😡يعني إبني يلعب بعروسه 😡😡مش قادرين توفرو لعب ولادي ياريت تقولو أو تجيبو لعبه محايده
305,I ordered spicy but the order came original.!
306,مش عارف اطلب من فرع الازاريطة عن طريق البرنامج ولازم اتصل !
307,I got the order without fries!
308,delivery man was so nice and helpful 😊
309,الاوردر سئ جدا وصل بارد و متاخر جدا و الكميات قليله جدا
310,المره دي كويس الحمدلله 👍
311,amazing
312,حلو جدا ولا مره طلبت وكان وحش وبيوصل بسرعه ومستوي جدا ولون الفراخ مفهوش اي دم بالنسبه لكل حاجه بس مره طلبت وجا ورك ف الاكل مش مستوي كويس
313,الفراخ فيها شعر وتقرف وجيبين صوص غلط
314,hlw
315,Kont talba 4 supreme offer wel sandwich kan so3’ayr gdn gdnn wel akl gah msh so5n
316,الفراخ بقت زفرة جدا و ريحتها صعبة و الوردر اتاخر ساعتين
317,سئ للاسف .. الاوردر جه مش زي ما طلبته و العلب بتاعت الغريزة مطبقة غير أن الاكل بارد و الكوكا سوخنة جدا مفيش كاتشاب كفاية .. مع أن بنجيب منه كتير حتي المولتن كيك ببعت اجيبها منه بس للاسف المره دي سئ
318,great
319,gmel
320,الاكل كان وحش جدااا جداااا بايت وجاي متسخن وناشف ولونه غامق من جوة طبعاا من اعادة تسخينة مرة تانية بجد مش اول مرة يحصل معايا كده من فرع الازاريطة وطلبت من خدمة العملاء يجبولي الاوردر من فرع سموحة ورفضوا وقالولي بنتعامل مع الفرع ده بجد دي اخر مرة اطلب
321,عيش قديم و متقطع . سندوتش عبارة عن قطمة . بصراحة مطعم مقرف و حرامية
322,الدليفري محترم جدا و كويس بس الاكل وصل بارد و مجلد و البطاطس بجد متتاكلش وحشه جدا مستوى الأكل بقى وحش اوي
323,الفراخ كانت ناشفة و صعب تتاكل و قطعة من ال٣ قطع كانت عبارة عن جناحات
324,الطعم غير الاول
325,It was a wrong order
326,الاكل مثلج
327,الطيار محترم جدا ولكن المطعم اتاخر جدا في تحضير الطلب
328,😊
329,الفراخ ناشفة جداً و مش سخنة، مستحيل تبقى طازة!
330,late delivery not caused by the pilot but caused by the restaurant itself
331,Delivery was so so late to the point where I had to go to the restaurant just to be surprised by the manager telling me that he never prepares food in advance especially when it’s elmenus employees since they’re always late and unfortunately he can’t...
332,المشكله الاكل جالي بارد مع انه في الشارع اللي ورايا
333,الاورد اخد وقت طوبل جدا الاكل وصل بارد الاوردر ووصل ناقص
334,very late....
335,cold
336,Kmyt elakl n2saa
337,It was better before
338,I ordered it extra mushroom but it didn’t come with it
339,اعد ساعتين عشان يوصل
340,الاكل كان بارد والفراخ مش نظيفة
341,"i ordered all in one, 3 pieces of chk 2 wings 2 strips the fries was too small, only 1 piece of bread, coleslaw was like 5 spoons. the chk was fried good no stinky smell, but without any spices taste ."
342,Wasn’t hot and fresh
343,اول مره يكون وحش جدا والفراخ سوده
344,Missing items
345,الفراخ ناشفة جدا لدرجة إنها مش بتتاكل، حاجة سيئة جدا
346,الاكل جا بارد
347,افضل دجاج مقرمشة بلا منافس
348,كله تمام
349,very bad experiemce
350,الاكل سخن و طعمه تحفة و الساندويتش بيشبع جدا و ارز ريزو مظبوط اوي وسعره كويس و الاكل وصل بسرعة تجربة ممتازة 😍 استمروا علي نفس المستوي 🥰
351,مشاء الله
352,"It was all good, but I didn't get my 2 cheese sauce. they sent me ranch and hot sauce instead."
353,The sauce came wrong
354,تمام
355,الاكل مش طازة و صوص الباربكيو كتيييييير جداااااا علي الريزو
356,كنت طالب الاوردر dark meat جالي white meat
357,الكل حلو بس بارد جدا
358,gamedd
359,شكرا
360,That sandwich was nasty... Cold.. Not fresh
361,So small pieces of chicken comparing with other fried chicken brands
362,جميل
363,البطاطس ناشفة جدا والكول سلو قلييل
364,حلو جدا خدت وجبة بخصم ٨٠ ج وحاجه عظمة الصراحة . بس زعلانه جدا من البطاطس كانت ناشفة اوي ، والكولسلو كان صغيير جدا بس تتحفة الصراحة 😁♥️
