,comment
172,the order came different
173,Didn’t receive it!!!!????
174,Very good
175,Ingredients was so poor so bad and tasteless this is the last time will deal with them
176,Thankkk youuuu !!! Delicious food amazing service Basically everything is amazing!!!
177,Kofta smelled bad and got me really sick.
178,تقريبا السندويتشات فاضيه و العيش كتير جدا على الحشو القليل.
179,Poor filling
180,Good food
181,"I ordered extra cucumber, vegetable, and pickle with my halloumi sandwich and it came with nothing"
182,الطماطم في الساندويتش ريحتها وطعمها سئ للأسف
183,تقريبا اكلت عيش بس كنت طالبه فيلدلفيا و تشكين. العيش طعمه حلو بس 😁 hardly any beef or chicken in my sandwiches
184,There was nearly no meat in my sandwich
185,Excellent delivery
186,الحشو قليل جدا للفراخ
187,Food came cold as the driver was delivering another order and left my order 30 min. at the restaurant. you are becoming worse everytime i order through your app.
188,انا بجيب منهم علي طول اول مرة الاكل يبقي سيء كدة! العجينة محروقه و واضح انها بايته من الصبح و متسخنه و متكسرة مليون حته ! ربنا يقل مزاجكم
189,There was no cheese in the man’oucheh as i ordered
190,البيتزا بدون جبنه
191,"The order was so late and when I received it, it was dry and not fresh"
192,مجاش واحد كفته و مجاش السجق
193,مليان صوص احمر كتير اوى و فراخ قليلة اوى و اول مرة يجى كدة
194,The food was cold due too the late delivery
195,الطعم سيء جدا ، والطلب جا ناقص بصراحة مطعم بيسود الوجه . لا انصح بالتعامل معه أبدا
196,الخيار حمضان
197,فاضيه خالص من جوه
198,واضح ان كل الاراء بتتكلم علي ان الحشو فاضي....ليه مع ان الاسعار زادت
199,الساندوتش كان محرووووق و ناشف..غير انه تقريبا كان طماطم و خيار و في حتتين سجق و الجبنه مكنتش لاقيها... اول مره يحصل كده عشان ابقي صريح
200,"I paid extra 13 egp for spicy manoucheh , and it wasn't added, just paid !!"
201,الحشو للاسف بقى قليل مكانش كده الاول كان من افضل المطاعم اللى بطلب منها
