,comment
126,النودلز كانت سخنة وتحفه زي كل مرة😍😍😍
127,"Excellent food. I tried their indian food, butter chicken with vegetable Biryani rice and it was amazing. The portions are great and the taste was authentic. starting from the sambosa, garlic Naan bread all the way to the dessert. very good value for..."
128,حلو اوي، بس الدامبلنج بيجو ٣ بس
129,Excellent and delicious 👏👏😌
130,"Food was great, Vegetable noodles needed more veggies"
131,Delicious but cold
132,Panner tikka was the worst meal I ever had in my life. Didn’t know what I was eating except that it was absolutely disgusting. 2 stars for the good timely delivery
133,love the food
134,Very tastey food and different from the useual
135,سئ جدا جدا جدا جدا جدا جدا جدا
136,للأسف الاوردر أتأخر ساعة بخلاف ساعة انتظار التوصيل .. لكن استاذ محمود مدير المطعم اتصل واعتذر .. اتمنى ان الوضع يتغير في المستقبل عشان نفضل نطلب منكم.
137,الاكل ممتاز و التوصيل ممتاز
138,the food was late for 2 hours which is the first time since I got introduced to this place. i received the food cold
139,احسن كواليتي اكل وخدمة توصيل
140,"tasty food and delicious 😋. fast delivery ,I will try again"
141,not bad
142,كل حاجة كانت حلوة اوي من الدليڤري لتغليف الاكل لطعم الاكل مطعم محترم جداا 👌
143,"I ha gotten Indian from here before and It was great but when I tried Chinese it was a different thing. The chicken portion was small, the vegetable noodles were more vegetables than noodles and I woke up with a very bad stomach ache."
144,quantity of Vegetables Ball with Manchurian Sauce is reduced. Dal soup smells Turmeric.
145,من احلى المرات
146,Food is delicious and the delivery is on time. Service and staff are friendly and nice. Would recommend it to those who love Chinese and Indian cuisines.
147,Thanks for this delicious meal.. Your chinese taste is awesome
148,"Everything is super great, The ingredients r so fresh & high quality!! HIGHLY RECOMMENDED!! ❤️"
149,amazing quality and good value for money. hope they would keep raising the bar high.
150,the food was delivered in no time and it was perfect!
151,كل حاجة كانت حلوة اوي و الاكل جيلي سخن و التغليف حلو اوي و الولد بتاع الدليڤري محترم اوي و بشوش و كان لابس الكمامة و دي حاجة بتفرق معايا جدااا و اكيد مش اخر مرة
152,أول مرة. أكيد مش أخر مرة، الأوردر وصل في الميعاد الأكل كان حلو والكمية مناسبة جداً. لما طلبت انه يكون سبايسي لاقيته فعلاً كده مع اني لما بطلب من مطعم هندي مشهور مش بيهتموا بالموضوع. I'll order indian food from here from now on. Lasoni Tikka was gre...
153,"Fast delivery, delicious food and good prices"
154,الاكل نظيف جدا و حلو جدا و كمية كويسة اوى ... كل ده بقي كوم و الادب و الاخلاق بتاعتهم كوم تانى ... خصوصا استاذ محمود سعد اللى بيهمه العميل جدا و بيحل اى حاجة ليك عليها تعليق . .. النهاردة كمان عمل معايا حركة كلها تقدير و احترام و خبرة فى ارضاء العميل...
155,الاكل طازه طبق الهندي ممتاز والايس كريم ممتاز جدا
156,"amazing service and beautiful flavours , food arrived warm and so tasty and very very delicious"
157,Great Experience ... Clean and Tasty .. Polite staff ... very good portions ... chicken sweat and sour and chiken Barbeque are great 4 not 5 as it's a little Bit expensive and for some reason my 50 LE Discount promo was rejected stating that it's i...
158,Very polite staff and food quality is and portions are good
159,الاكل طمعه طازه وجميل جدا ووصل بسرعه وسخن والكميات كافيه جدا بالنسبة للأسعار اللي كانت مناسبه جدا واكيد هطلب تاني
160,المطعم اكله حلو والستاف هناك كويسين جدا ، الاسعار ممكن تبقي غاليه شويه ع الكميه
161,One of the best Chinese restaurants ever ... excellent food and very professional service
162,طلبت اوردر دليفري الوجبة الهندي الكمية قليلة جداً مكفتش فردين حتي بس الاكل وصل بسرعه و الدليفري و الكول سنتر ذوق جداً
163,البرياني كان الحاجه الوحيدة اللي حلوه هي ايس كريم جوز الهند البط بالبرتقال كان بشع ودجاج المسلا وتكا اوحش مع اني جربته في مطاعم تانيه استحرمت الفلوس والله
164,"I love both Indian & Asian Food ... So Red Elephant was an interesting choice ... Chicken Tandoori: This platter was extremely delicious & Full ... Thumbs Up ... Well Done Chicken Masala: It wasn't bad, it tasted ok but not wow. The amount of chopped..."
165,Delicious food. Good price and fast delivery
166,اشتريت منه امبارح المكرونة المقلية بالفراخ بصراحة لذيذة لكن الارز المقلي باللحمة زفر ووحش رميته في الزبالة نصيحتي تجربة فاشلة و محل فاشل
167,الاكل سئ جدااااا وجي بارد والاوردر متاخر اكتر من ساعه
168,الاكل تحفه. افضل من براندات كتير والاسعار كويسه جدا لاسوني تكا مع البرياني الخضار وعليه كفر عيش من فوق حاجه وهم
169,المكان ريحته صعبة و عندهم مشكلة في موضوع التكيف. الاكل مش سئ بس مش افضل مكان للاكل الهندي
170,"The worst delivery service they delivered the order 2 hours late, the food tatse is way below expected, I ordered coconut ice cream and they decided to send banana rolls instead without asking me Totally not recommended"
171,تكمله ريفيو فرع المهندسين 12-3-2019 --نودلز بالخضروات و دي طعمها حلو و تتبيلتها مظبوطه و كميتها حلوه --نودلز بالخضروات و المشروم و دي معاها بصل و طعمها مميز و تتبيلتها اقوي من الخضروات الساده --ارز بسمتي بالخضروات او يسموه برياني بالخضروات و ده عباره...
172,فرع المهندسين مطعم محترم جدا و اكله حلو و معاملته محترمه جدا و ذوق و اول مره اطلب منه بعتلي هدايا كتير --المميز فيه انه عنده اكل صيني و اسيوي و هندي مش نوع واحد بس زي باقي المطاعم و ده بيديلك تنوع اصناف كبير جدا خصوصا و اني كل مطبخ منهم ليه مميزاته ...
173,الاكل حلو وجاي سخن والاسعار حلوة جدااا والدليفري بسرعة وذوق جدا
174,الاكل لذيذ والخدمه ممتازه خاصه الاكل الأطباق الصيني والهندي كمان حلوه والأسعار مناسبه
