,comment
228,very delicious 😋 ❤️❤️❤️❤️❤️
229,الاكل بايظ
230,للاسف الاوردر مفروض انه ١٤ قطعه فى الواقع هو ساندوتشين وسط مش كبار متقطعين صغير جدا عشان يبقو ١٤ قطعه + الوردر كان معاه توميه سبايسى وتوميه عادى ومخلل مجاش منهم حاجه + بس الاكل كان مااالح جدا .. تجربه مش هكررها تانى
231,Amount of shawerma on the fattah was very small
232,i don't know if it is normal for an order from a restaurant that is 10 mins away from my location to take 3 hours to arrive and of course the food was not hot actually my worst experience ever
233,تم تغيير سعر التوصيل من ٤٥ الي ٦٥ دون الرجوع الي العميل اخد وقت طويل للتوصيل
234,طلبت من غير سلطة جالي بسلطة وبارد
235,خدمه عملاء اقل ما يقال سيئه انسانه وقحه كلمتني تتريق عليا عشان مزوده بطاطس علي فته الشاورما و بتقولي في حاجه اسمها اضافه بطاطس انا كان قصدي باكت مش بطاطس علي الفته و كلمتني باسلوب زفت لا والاكل اتاخر جدا ومفيش قيمه مقابل سعر بجد
236,الاكل اخد وقت طويل عشان يتعمل، والفلافل كانت سيئة الى اقصى درجة... واضح انها متسابة فى الفريزر بقالها كتير اوى والطلب عليها قليل...
237,Food is not tasty and badly served Pepsi was missing Very small garlic Fries was very bad Delivered too late
238,Thomism in the sandwich and as side sauce was spoiled I ordered 1 am you just don’t deliver people the leftovers
239,انا طلبت الاوردر على الساعة 7:15 وصلني الاوردر 9:20 وصل ناقص ولما كلمت خدمة عملاء باب شرقي ابلغهم ان الاوردر المفروض يوصل معاه 3 باكت بطاطس و2 بيبسي و2 توميه حار و2 عاديه وانا الي وصلني 1 بيبسي و2 توميه عاديه و 1 باكت بطاطس فين باقي الاوردر انا طالبه...
240,سندوتش شاورما الفراخ كويسة اللحمة محتاجين يشتغلو عليها صراحة مش حلوة خالص ونوع اللحمه ناشفه فتة الشاورما الفراخ الي حد ما ماشي حالها يعتبر مفيهاش تومية الا علي وشها وقليلة جدا نصيحة لتحسين طعم الفتة كترو تومية لانها ناشفة بردو تقييمي ٧.٥/١٠
241,"Meal was so great, but you should add fries with it"
242,The worst thing I have ever tasted in a year .Thanks
243,Chicken Shawarma was sooooo bad
244,الاوردر وصل في ٣ساعات ده غير وجع البطن بعد ما اكلناه
245,جه ربع فرخة بدل ربع شيش و من غير معلقة
246,غالي بنسبة لباقي محالات و كمية قليلة و طعم مش احسن حاجة خصوصا شورما لحمة و كوردن بلو
247,الكوردن بلو ني من جوا
248,الطعم
249,الاكل مش واو، بيتزا السجق طعمها باهت، منقوشة النوتيلا كان لازم العجينة تتساوى شوية، الشاورما مش زي ما توقعت و ورق العنب مالوش طعم!
250,Order took more than 1 hour 20 mins to be prepared by the restaurant
251,كل حاجة زي الزفت بجد
252,الأوردر اتأخر جدًا تقريبًا اتأخر ساعة عن ميعاد وصوله ده غير إن خدمة العملاء معندهمش مهنية وكل شوية يقولوا هنتواصل مع الدليفري ونخليه يكلمك ومفيش حاجة بتحصل ولا منهم راضيين يوصلوا الأوردر ولا يكنسلوه وملهومش حاجة عندي فلوسهم أخذوها علشان كريديت! بجد ب...
253,The chicken smelled and tasted rotten. I threw away the chicken.
254,"the order was wrong, i received grilled chicken fillet instead of fried chicken fillet. beside the late delivery. very bad experience."
255,.
256,معندهمش فراخ شواية مفيش غير على الفحم بس مش عارف ازاي يعني
257,التومية كانت حمضانة ،و الرز بايظ…..العرض المكتوب في الموقع غير متواجد ولما بتروح بيدوك منيو حمزة و يقولو العرض بقا اغلي
