,comment
194,"In my last 10 orders, it didn’t fail me once. Food was hot, delicious, bread crisped to perfection, meat was juicy and very tasty"
195,حرامية بيجيبوا الاوردرات ناقصة و يقولوا ملناش دعوة ومش انا بس اللي حصل معايا كده ممكن يكون بتاع الدليفري وتطلب من خدمة العملاء تكلم مدير يقولوا معندناش مدير يا ريت محدش يطلب منهم تاني
196,جيد جيدا
197,ممتاز. ..
198,مش حلو وجاى مش ظازة مش recommanded.................
199,الأكل مستواه غير ثابت الأوردر هيتأخر عليك الفرع معظم اليوم غير متاح ولذلك ماتعتمدش عليه
200,كطعم حواواشي جميل جدا ومش مزيت مقرمش والحشو كمية مناسبة فيه .. بس هعلق علي نقطة التأخير وده أكيد يمكن من الزحمة والله أعلم 😊
201,Very bad delivery and bad call center they should stop delivery
202,بطيء جدا
203,مبوصلش بعد ١٠ بليل و اما روحت خدته كان زيفر
204,Very nice snd delicious love it............
205,حلو اوي وكمية اللحمة مناسبة ومش مزيت خالص ودي احلى حاجة
206,انا حاطط نجمه واحده علشان اقول التعليق بتاعي الطعم حلو بس الخدمه زفت عامل التوصيل مش بيطلع لازم انزل اخد الاكل مع ان التوصيل مبلغ كبير
207,سىء للغاية ووجع معدتى انا وزميلى وكمان مبحطوش طحينة او مخلل ولا حتى يقول انه بمقابل وندفعه
208,طلبنا حواوشي جبنة كان ممتاز جدا . و حواوشي البسطرمة مش حلو و البسطرمة اللي بيستخدمها مالحة بزيادة متبسطناش منه . حواوشي الضاني .. اللجمة مفيهاش و لا طعم و لا ريحة الضاني و دي حاجة غريبة. حواوشي السجق كان حلو . و حواوشي الميكس معقول . بينزل مع الاكل...
209,من زماااان وهو عااالمي الرفاعي ملك الحواوشي في مصر
210,One of the most delicious icons for hawawshiii We tried mouthwatering hwawshy with cheese and IT WAS SO TASTY N BIG ❤ Also we tried mombar and sabusak with cheese BOTH OF THEM WERE GREAT! recommended ;)
211,بجد أحلى حواوشي في العالم
212,الحواوشي كلحمة حلوة و مش تقيلة الخضار اوالجبنة اللي بيكونوا بالطلب زيادة مع الحواوشي مش باين فرق بيهم أصلا. الأكل ساعات بياخد وقت شوية علي أما ينزل. طلب الممبار حلو بس مع كميته قليلة.
213,الحواوشي كلحمة حلوة و مش تقيلة خالص الخضراوات و الجبنة اللي بيتحطوا علي الحواوشي محستش بيهم عاملين فرق السمبوسك و الممبار حلوين بس كمية الممبار قليلة جدا كأوردر يعني المكان زحمة و ممكن تستنى شوية الوقت بتاع الأكل حلو
214,الرفاعي اجمد حواوشي في مصر
215,best 7awawshi ever ????????
216,احلى حواوشى تاكله فى حياتك
217,أحلى حواوشي ممكن تاكله بالجبنة
218,5/5 ، افضل حواوشي كلته في حياتي ، كل السوق من شلبي بقوه ريكومند السجق بالجبنه و الدبل جبنه ( لحوم ) حوااار
