,comment
165,السوشي رائع بجد و الصوصات كتير و الطعم فريش و الحشو محترم شكرا
166,"missing soya, ginger and wasabi. Only came with amount for 1 person. food was not fresh at all."
167,الاكل كان بشع
168,ابشع سوشي انا اكلته .. دفعت فلوس في الارض .. عباره عن رز و خس و بس مفيش سلمون ولا تونه يوحدو ربنا و قلبلي معدتي بجد و المكونات مش فريش و استحاله اكل منه تاني ابدا
169,best price compared to quality and taste
170,الاكل تحفه و خصوصا المكرونة الالفريدو تجنن
171,ياريت المرة الجاية بس تزودوا الصوصات شوية بس عموما كان جميل
172,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ love it really go on like that and will be No.1
173,nice food fast delivery and good prices
174,الباكينج محترم جدا و البورشن كويس و الاكل جيد
175,super super fresh taste WOW Go on loved it
176,best quality good quantity fast delivered
177,الاكل رائع و الصوص تحفه و خدمة عملاء ممتازة
178,أسوأ سوشي كلته في حياتي كان كله عبارة عن ارز فقط
179,this is the third time i ordered from you every time is best than before
180,الصوصات رائعة و عاملة طعم رهيب في الاكل .. ممكن اعرف الوصفه 😂
181,i love the stability every time i order the same quality
182,وصل بسرعة و الاكل حلو و الباكينج محترم جدا
183,احسن نودلز اكلها في حياتي بجد كانت تحفة جدا
184,fresh and over all good restaurant i will order again
185,Wow to7faaaaaa thanks best and so fresh
186,best delivery in egypt my order arrived within 20 min
187,احب اشكركم جدا علي طعم الاكل الرئع و الخدمة السريعة
188,اسوء اوردر سوشي دوقته في حياتي ... الرز مفلفل و فاكك من بعضه و مش فريش ... و في حبة البركة بدل السمسم 🙂 بجد ماعرفتش اكمله و بعشق السوشي
189,الأكل فريش و سخن و بيوصل بسرعة...............
190,😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋
191,so beautiful and good food and fast thanks
192,الاكل حلو بس كان عندي مشكلة الصوصات قليلة شوية يا ريت المرة الجاية تكون اكتر
193,love it best tasty and quantity go on no less
194,Soooooo great value of money instead of tasty food
195,Best Quality and Fast Delivery thanks all
196,أكل مافيش زيه بجد مش هبطل اطلب منه 😋😋😋😋
197,The order was warm but flavorless. Very overpriced for the quality of the food.
198,the package and the food and the taste was nothing wrong love it
199,من فترة مطلبتش اكل و كيفني كده حقيقي طعم و كوالتي تحفه
200,To7faaaaaaaaa helw awiiiiiii begad merci merci
201,no comment for a long time I recivce an order with no comment
