,comment
87,مكان زبالة الخدمة بالمعنى الحرفى زي الزفت والاكل العيش بايت ومفرول والجودة سيئة جداً الكراسى والترابيزات متهالكة ممكن اى حد يقع بيهم ربنا ستر نجمة كتيرة جداً عليهم
88,very bad quality and the taste of food was awful
89,من سئ الى أسوأ في الطعم و الخدمة و النظافة
90,That's A No from me. (Reviewing restaurant - New Cairo branch) Way too many items on the menu. Many of the dishes were a non-sensical mix of tastes and styles. Not authentic Texmex. Pasta was undercooked. Salad was old and had too much dressing. ...
91,This place is not the best but it's something! Sides and pasta are not so good but the steaks are fine. Good for a family dinner.
92,This place is not the best but it's something! Sides and pasta are not so good but the steaks is fine. Good for a family dinner.
93,بصراحة من انضف سلسلة مطاعم فى مصر بس نفسى الكمية تقل شوية
94,بعشق المكان ده بالجو بتاعه ب اكله بريحته جربت كل الفروع تقريبا بجد راااائع
95,فوندو مالتيزرز حلووة جداااا
96,My favorite lasagna pasta ❤❤ #yummmm
97,"Cheesy cordon blu named under country fried chicken blue ripple ❤ It's fried chicken stuffed with smoked beef and chedder cheese served with your choice of side dishes, I replaced this time my usual pasta with mashed potato which i honestly didn't li..."
98,تحفه ❤ خفيفه جدا التوبينج تحفه ❤ حبيييت
99,عايز أكل ممتاز وفوق الوصف؟ عايز منيو ما بيخلصتشي تقعد تقلب فيه ساعة أو ساعتين؟ تعالي هنا!! ولو حابب تشوف الطيارات بحجمها الطبيعي تعالي فرع مدينة نصر.. ده اللي أنا كنت فيه.
100,Aswa2 she2 kalto f 7ayaty
101,"Worst food ever & worst quality, the only good thing is desert."
102,محل جميل وهادي جدا وفيه خصوصيه كده ودي ميزه مش في كل المطاعم...الستيك عندو حلو جدا ... للأسف مجربتش حاجات تانيا غير الستيك عندو في كل المرات اللي كلت فيها هناك ...
103,حلو خالص بس غالي شوية بالنسبة للكميات
104,القعدة حلوة جدااا ورومانسية كدا والاكل حلو والخدمة جميلة
105,بصراحة الاكل ممتاز والخدمة كويسة جدا
106,"The best place for me to have big dishes with an excellent taste, good service and suitable prices."
107,"I love the meals so much , they deserve to be paid"
108,بحب أكلهم و ال desserts بتاعتهم حلوة أوى بس بيعملوها أوقات حلوة و أوقات وحشة على حسب مزاجهم
109,فرع شارع مراد الجيزه حاجه كده سيئه جدا المشروبات معقوله انما المشكله انه بيجبرك تاكل حاجه من المنيو ده غير انه بيحاسبني علي زجاجه مياه بدون ما تنزل وافقت طبعا ان ينزل حلوي تيس كيك كانت سيئه جدا وغاليه وبرضه نزل مولتن كيك كانت بارده تقيمي للمكان ا...
110,سبكترا فرع النادى الاهلى الجزيره يوم السبت 17-2-2018 الساعه 11:45 الصبح مبدأيا كده الفرع ده اداره و ستاف فاشلين و مدير فرع فاشل و غير محترم اسمه محمد و ده الى دايما بواجهه الصبح و المره دى قررت اني اصعد و اعمل شكوى في الفرع و مديره بعد 5 مرات متكرره ...
111,Prices are kinda overrated compared to the food
112,بحب الباستا اوي عندهم
113,المكان سي واسعار غاليه . مشكلتي معاه ١- المولتن كيك بارده بعكس اماكن تانيه ٢- المكان بيلزمني اكل حاجه مشروب فقط لا ودي حاجه مش كويسه ٣- مشكله الميه حصلتلي في مطعمين في نفس اليوم بيحاسبني عليها وهي اصلا منزلتليش لكن من غير مشاكل عدلها
114,Normal . V normal lemon with mint .coffe and molton cake .the cake not special not amazing instead of other places .
115,"From time to time, I become nostalgic towards certain places. Lately, I took my mum for lunch at Spectra City stars with no big expectations. Surprisingly, the quality of their food didnt change that much, nor did the portions! Their famous mashed po..."
116,أكتر مكان بيعمل أصناف راقية بطريقة قذرة عنده منيو مغرية تشوفها تقول حياخد نجمة ميشلين و تدوق الأكل تلاقيه بشع و مهمل و متكروت كأنهم عايزين فلوسك بس من غير مجهود بشكل مهين
117,Very good variety in the menu
118,"If you want to punish yourself, go and eat there"
119,"It has been my fav for a long time ,, but the quality went down specially in desserts, also the quantity is down, but they still have the tender grilled and fried chicken, the nice sauteed vegetables and thier pasta is good, some branches need renewa..."
120,Very bad the cheesecake was frozen and in it hair
121,اكلهم حلو جدآ والبستاا كانت تحفه والخدمه ممتازه
122,كان كويس زمان دلوقتي ميستاهلش غير نجمة واحدة ومش للأكل كمان.. للديكور ????
123,سبكترا فرع النادى الاهلى الجزيره يوم السبت 30-12-2017 الساعه 12:30 الظهر. بعد مقاطعه لسنين كتير نتيجه تدنى مستوى الجوده رأيي ما اختلفش كتير غير بس انى الفرع ده الستاف محترم و ذوق و مدير المكان بيسمع الاراء و الانتقاد بس مش بيعمل حاجه بالنسبه للاكل ه...
124,فرع اكتوبر لطيف والخدمة فيه كويسة . لسة محافظين عالمستوى
125,الاكل و الخدمة اصبحت سيئة جدا و المحل غير نظيف ( مليان ذباب و الموظفين بيرشوا عليك بيروسول و انت بتاكل في فرع الشيخ زايد ) مع العلم انه كان من سنتين كويس جدا.
126,The combos are amazingly big
127,الباستا رائعة الشوربات خطيرة جدا
128,I love the place & taste
129,كنا عاملين دايت والباستا بالفراخ والخضروات من اجمل واخف الحاجات هناك.. كميتها حلوه و مشبعه و طعمها لذيذ و الخدمه هناك سريعه مقارنه باماكن تانيه
130,كالعاده حلو بس لو بتحب الاكل سخن هتحتاج تاكد عليهم الاكل ينزل سخن،وجبه تقليديه بس كانت حلوه ومشبعه جدا ..
131,they have the best oreo madness in town
132,Love the food but unfortunately the service is getting worse every time I go there...
133,"This is spectra’s signature dish I believe❤️Great portion, good taste and quick service . ده في رأيي احلي طبق ممكن تطلبه في سبيكترا ❤️ كمية كبيرة، طعم وائع و الخدمه سريعه ."
134,اكلهم حلو والموسيقي حلوه وهادئه خالص والخدمة كويسه وممتازة وعجبني عندهم الsteak اووي و الباستا بس الخدمه كانت وحشه خالص في مره بس من ال3 مرات اللي روحتهم هناك بس بقيت المرات الخدمه كانت كويسه اووي والاستف كلهم ذوق
135,كمية جيدة سعر مناسب خدمة سريعة مذاق جيد إلى حد ما
136,"I ordered spectra and it was the worst experience of my life. Took this picture right before throwing away the food, even though I hadn't eaten a thing all day. The seafood chowder was practically dill soup with leftover inedible pieces of seafood, t..."
137,كان زمان عليه ضجه اوى و كان كمياته كبيره و اسعاره حلوة بقاله كام سنه كده مستواة قل اوى اوى و اسعاره غليت
138,always .. bad Delivery and less in quality more and more with time
139,ساعات الاكل بيكون حلو جدا و ساعات لا بس مفيش خلاف فى ان كمية الاكل كبيرة جدا
140,spectra sometimes is great and sometimes not
141,واحد من افضل المطاعم واكتر منيو متعدد ممكن تشوفه وبيجمع بين معظم الزواق،الكميات كويسه الوجبه دي تكفي فردين والاسعار كويسه نسبياً،فرع الشجره قاعدته هايله ومناسبه للكابلز والعائلات او الصحاب.
142,كان حلو اول ما فتح بس دلوقتي مستواه قل جدا
143,ال Cheesecake بتاعهم يجنن ????????
144,"I love this dessert, its very tasty when its freshly made in Spectra."
145,The place is very dark and and the stuff is not helpful at all
146,El akl el awl kan a7la mn kda b kter nw mosh awe
147,I am giving 3 stars for the view from the Shagara place only!
148,"Everything you do guys sucks! Even the simplest recipes you failed to maked it properly! The last Time I ordered a tomato soup( because I don't trust you in meat, chicken or anything else actually) . The soup tasted veryyy bad, it had a strange fla..."
149,"Overpriced, bad quality and has no taste! I love the view there and sitting on the nile laken the food is a mess"
150,"Lovely place , good plates & ,very good survice & amazing deserts"
151,الاكل كان زمان حلو اوي دلوقتي بقي نو كومنت
152,"Regular, overpriced, slow service"
