,comment
213,لسه منتطر الاوردر من اكثر من ساعتين وكل شويه اتصل بيهم يقولو خرج
214,الاوردر من اكثر من ساعتين وكل شويه اتصل يقولو الاوردر خرج
215,2 hours to get my food
216,بالنسبة للسعر 🤬
217,من اسواء المرات اللي لكلت فيها منهم
218,متاخر جدا جدا ..خدمه سيءه.. عملوا بلوك لرقمى عشان مقدرش استعجل الاوردر ..رفضت استلام الاوردر
219,الاكل بايز
220,Bad dlivery and servies
221,الاكل وحش الحاجه كلها كانت مدلوقه البيبسي كان مدلوق و الصلصة الاكل طعمه مش اد كده والدليفدي اتأخر اسوء مره اكلت فيها ومش هكررها تانى
222,meh
223,The order was lateeeeeeeee
224,تم طلب اوردر المفروض يصل علي الافطار ولكن الاوردر وصل الساعه السابعه والنصف اي بعد الافطار بساعه ونصف
225,food tasted really bad and their was no salsa with the food
226,ملح كتير وعدس قليل
227,العلبة كانت مشروخه
228,الاوردر لسه ماجاش الساعة ٧ وعشرة بالرغم من اني كلمت الطيار واكد معايا العنوان وكلمت المحل من تلت ساعة قال هيطلع كمان شوية
229,عشان محمد جمال قال كده
230,الطعم اقل من العادي مايستحقش كل الي معمول عليه وتطلب مهلبيه يحطلك رز بلبن عافيه كده من غير مايرجع للعميل
231,الطاجن كان فيه عضمة كسرتلى ضرسى
232,الاكل نى والطعم سيئ
233,Tom and basal is just amazing in everything
234,وخد ١٤٥ جنيه و الحساب اصلا ١٣٣ ونص بدون وجه حق
235,"the order arrived an hour and half late !!!!!!!! this is outrageous!!!!! unbelievable truelyyyy , the restaurant didn't even compensate us or even offer a real apology he was absolutely careless, worst service ever"
236,المكرونه نيه و ناشفه جدآ واطراف محروقه مفيش صوص طماطم يعتبر وفيها اربعه عقله سجق بالعدد بس ده المتوقع من مستوي الأكل وقت العروض
237,طبقًا للعروض مفروض الطاجن معاه عيش وسلطة وهذا لم يحدث للأسف الطاجن وصل فقط بدون اي عروض
238,الكشري جلو جداااااا بجد
239,Thanks
240,مش احسن حاجه كانوا افضل من كده زمان
241,نسي التوست و متحاسب عليه
242,Excellent
243,الاكل كان نص سوا
244,Jj
245,The quality of food gets down. The delivery was on time.
246,نضيف بس بياخد وقت كبير للتوصيل
247,اتصلت بالمطعم قبل ما اطلب عشان اسأل عن الTom and Basal box ورد عليا واحد قالي بيكون اكبر علبة ومعاها اضافة علبة تقلية وعلبة حمص، ولما جالي الاوردر مفهوش كدة اتصلت تاني عشان واحد يقولي لا مش بيكون معاه ومهتمش حتي من الشكوي وزحلقني في المكالمة. مش عارف...
248,كنت طلبه دقه اكتر من الشطه حالى ظرف واحد شطه و ٤ دقه على قد ال ٤ علب اللي منهم اصلا واحده كبيرة والصلاه بتاعت العلبه الكبيرة كانت قليله عليها
249,الطيار محترم جدا وراقي في المعامله و وصل بسرعة جدا اول ما استلم الاوردر ، شكرا
250,فطيره غريبة جدا سيئة للغايه بدون معني ولا طعم
251,تأخير في تحضير الاوردر
252,وحش اوي
253,حضرتك عمرك شفت توم اند بصل مش حاطط بصل او تقلية ع الكشري هو حرفيا عبارة عن مكرونة ورز وان شاء الله اخر تجربة برغم ان الاوردر معدي ال١٦٠ ج محدش يطلب منه تاني
254,Delivery took 2 hours through a request from elmenus app
255,انا مستلمتش الاوردر والدليفري ما اتصلش بيا ممكن فلوسي ترجعلي😡😡
256,الصلصة كانت مفتوحة
257,Nice
258,الاكل نى
259,it's not hot but overall good 👍
260,اتصل كنسل الاوردر بحجه ان الوقت اتاخر مع ان الساعه كانت ١١ مثلا والاخر مكتوب ان الاوردر وصل
261,يعني مش كفايه الاوردر جاي بعد ساعتين طاجن محطوط ف علبه مفتوحه من تحت كلها اجي اشيل البلاستيك الاقي الاكل كله وقع ع الارض دي اول واخر مره اطلب منكم قرف والله
262,Kol mara atlob meno ysbetly eno aswa2 men el ablo sa3ten 3la ma el order yegy w yegy metbahdel w 8alat w ta3mo we7sh 7aga 5ara mkan zbala (very very bad)
263,Mkan zbala order metbahdel w sa2e3 w 8alat tawsel sa3ten 7aga 5ara mtetlobosh men el zbala da 7aga 5ara
264,الطلب ناقص
265,amazing
266,الاكل سيء جدا جدا جدا جدا و اترمي في الزبالة
