,comment
173,من فترة مطلبتش اكل و كيفني كده حقيقي طعم و كوالتي تحفه
174,To7faaaaaaaaa helw awiiiiiii begad merci merci
175,no comment for a long time I recivce an order with no comment
176,waw waw waw best of the best really tasty food
177,الاكل حلو جدا بس الصوص ممكن يزيد شوية حيبقي اجمل شكرا ليكم
178,fast delivery the food was awesome best restaurant ever
179,Best quality and taste thanks and keep on
180,الأكل سئ جدا و لا قطعة كانت حلوة و السلامون كان سئ جدا
181,الطعام لذيذ و شهيييي جدا يستحق التجربة ✔️
182,بجد الاكل زي الزفت !!طالبة ٤٨ قطعة حاطينهم فعلبتين فوق بعض ومفيش نقطة صوص !!الاكل كله مفيهوش قطعة واحدة حلوة!!بجد اخر مرة هطلب منه طعمه يقرف
183,الاروع ثم الاروع ، احسن أكل هتجربه بجد 🍤
184,تحفة تحفة بجد احسن من اي مطعم جربته.....
185,الاحسن على الاطلاق بجد تحفة جداااااااا، يستحق التجربة
186,soooo beautiful food and tasty and the sauces was perfect 🥰
187,اتأخر شوية بس الاكل كان كفيل انه ينسيني التأخير طعم رائع
188,best of the best 💯 quality and packaging and fast delivery
189,حطلب المرة الجاية نودلز بجد خطيرة و الصوص فيها رائع و كمية كويسه
190,شكرا جدا ليكم بجد الاكل طعمه تحفة بس زودوا الكمية شوية ..
191,please at next time put extra sauces thanks 😊
192,wow 👏 to7faaaaa thanks and keep on like this
193,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
194,food quality and quantity is so good 👍 ❤️❤️❤️
195,اسوا سوشي اكلتو في حياتي خيار و رز مش سوشي بشع مكان سي جدا و فلوس فس الارض
196,مقرف جدا
197,great value of money 🌹❤️🌹thanks for your service
198,خدمة العملاء رائعين حلو مشكلتي و الاكل وصل تمام جدا
199,best of the best 👌 wow 👏 Bravoooo ❤️❤️❤️❤️❤️
200,good taste good quantity good price fast delivery
201,so great thanks for you will order again sure
202,food was sooooo delicious and arrived fast
203,تحفة الاكل جميل جدا جدا و طعمه رائع اكيد حطلب تاني
204,هو المطعم نظيف وقيمه قصاد سعر يعني لو حبيت تطلب نفس الطلب هيكون ضعف السعر على الاقل او ثلاث اضعاف بس مشكلته انه متقدرش تقول عليه سوشي لانه مكوناته ملهاش علاقه بالسوشي (انا بتكلم على اللي اكلته مش الوصف) كميه الارز مهوله تغطي على الطعم اصلا وبصفه عام...
205,pasta is good and also the noodles but you can increase the sauce a little bit
206,بصراحة المرة اللي فاتت احلي بس عمةما الاكل حلو مرسي ليكم
207,really nice and tasty and fast delivery go on
208,تاني مرة اطلب منكم و الاكل يجي حلو و بسرعة شكرا
209,الاكل حلو قووووي بس ياريت تزودوا الكمية شوية كمان اكيد حطلب تاني
210,customer service is helpful they solve my problem so fast thanks
211,salmon is really good and the sauce is nice the pasta is good also
212,اكل جميل جدا تحسه بيتي و الصوصات مظبوطة شكرا
213,best taste really i love it so fresh and nice portion
214,الاكل وصل بسرعة تحفة الصراحة اكيد حكرر التجربة تاني شكرا ليكم
215,النودلز رائعة و البيس حشوها ممتاز و الاكل وصل سخن
216,وصل بسرعة السوشي تحفة و التغليف ممتاز ياريت الاستمرارية
217,Best Sushi sooo Fresh and fast delivery thanks
218,السوشي اكتر من رائع والتغليف ممتاز شكرا
