,comment
133,منتقهي قلة الادب و الذوق و الفهم كل شويه يتصل يزعقلي ابعتلي اللوكيشن الحالي و ابعتهوبعتهوله و يتصل يزعقك تاني و لما اضتريت اروحله مكان مهو واقف يقلي انت اخرتني ياباشا و هو بيزعق و يبرقلي كان ناقص ياخدني قلمين ده اخره يشتغل علي عربية خضار و يزعق
134,أنا بعشق أبو أنس، مهما طلع مطاعم شاورما سورى بردوا بالنسبة ليا أبو أنس
135,مملح جداااا
136,I love it
137,الاوردر جه كله غلط و جم بعد ساعه عشان يصلحوا الغلط
138,الثوميه بس مكنتش حلوه خالص
139,ت
140,الله ينور
141,احسن شاورما وفتة في المنطقة
142,الديلفيري اسؤوء حاجه ممكن تحصل
143,الطيار في منتهي قلة الذوق ومش راضي يطلع يوصلي الاوردر بيقولي انزلي قبليني في السلم ايه ده؟ قلة ذوق وقلة أدب
144,الطيار كان أسلوبه وطريقة التعامل حاجة سيئة جدا ارجو اختيار افضل لطيارين
145,الفتة و الشاورما و حتي التومية ملهمش طعم خالص ، الفتة مش فتة اصلا متغيرة عن قبل كدا ، انا كنت لسه مشترية شاورما من قريب وكان طعمها حلو مش عارفة ليه كل الأكل متغير كدا المرادي
146,الكمية كانت قليلة جدا
147,The delivery was very slow.
148,the food was great but the delivery was slow
149,اكتر مطعم نضيف بصراحة
150,طلبت سندوتش شاورمة لحم فرنساوي كمية اللحمة قليلة جدا والطلب وصل بارد جدا واللحمة مجلدة
151,order was missing items and didn't get refunded
152,Temperature wasn't High
153,Good
154,very bad
155,to7faaaa
156,Food temperature: food wasn’t warm enough
157,.
158,سيء جدا و لا انصح ، الطميه جايه بايزه و الرز بايت و الفراخ محروقه و الاوردر قعد ساعه و نص
159,بالترتيب كده ....الاوردر وصل في ميعاده و كابتن الدليفري محترم الاكل طعمه حلو ودافي عالاكل ....لكن كمية الفتة قليلة بالمقارنة انه لارچ تومية كتيير جدا كانت لذيذة و مخلل كتتتير جدا برضه الكميات ممكن تزيد و الاضافات تقل شوية لان حرام ممكن تترمي ملحوظة...
160,الشطة زيادة بشكل مبالغ فيه و الستربس طعمها فيه شئ مسكر بشكل غريب
161,ممتاز
162,بجد حاجه تقرف فعلا الاكل بايت ومجلد فعلآ حسار فيها الفلوس حرفيا
163,الكمية قليلة جدا مع العلم أن انا جايب الكبير بالمقارنة مع كرم الشام والاغا سئ جدا حاطط تومية كتير جدا ومخلل كتير وكمية الاكل قليلة حسبي الله ونعم الوكيل
164,الاوفر جاية غلط و لما كلمت خدمة العملا مفيش اهتمام
165,Wrong order get to me I ordered 2 original sandwiches (2 shawarma) I got 1 shawarma and 1 chicken strips
166,Chicken waS not cooked well
167,الاكل كان ناقص
168,I was expecting a diet meal as shown in the menu image but received a totally different meal.
169,بطاطس سيئة
170,كويس وكان احسن من كده زمان بس نقدر نقول ٦٠ ٪؜
171,"The order had payment problem with the extra cheese on the sandwiches , the sandwiches didn't have the extra cheese."
172,"Additional charge was added to my order, they instantly charged full item price then issued the difference as a refund to be processed from 1 to 14 working days"
173,الفراخ كانت نية
174,مستوي سيء
175,Very good
176,the chicken was row not cooked at all. الفراخ وصلت سخانة بس نية مش مطبوخة خالص. و لونها غريب . اترمت . يا ريت المرة الجاية نلاحظ و احنا بنحط الاكل للزبون نشوف الفراخ لو مستوية .
177,He was rude
178,الطيار زوق جدا جدا ومحترم والاكل تحفه
179,مبعتوليش الاوردر وسحبه الفلوس من الفيزا للاسف
180,الاكل بيجي بارد
181,Very bad
