,comment
244,بجد اول مرة يجي سىء كده، الاكل بارد جدا، الصوص معدوم، كواليتي البرجر كمان. لا حقيقي مش حلو خالص النهارده بجد حرام
245,يعني اخدتوا فلوسكوا كاملة وانا الاوردر ماجاليش! عيب يعني والله الواحد بيتعامل مع حرامية فعلًا!!
246,زي الزفت
247,terrible packaging and delivery the food was a mess.
248,طلبت هالبينو ومجاش
249,The order delivered very late & so late Taste bad
250,جامد الا البطاطس
251,over 2 hours to be delivered. They didnt assign a driver for the first hour so i had to reorder and speak to multiple peiple just to get the order after 2 hours.
252,"fries were so salty, crazy ass salty"
253,"both sandwiches were on spot, whether the original cheese burger or the buffalo nacho chicken"
254,حجم البرجر صغر عن كل مرة و الصوصات أقل
255,the chiken in the sandwich in very small
256,Patty tastes bad and a little burned
257,ستدوتش تشيز برجر جاي بدون صوص جبنة!!! و الطماطم بايته و الخس مش نضيف
258,Packing not good
259,They missed bringing 2 Sodas
260,البرجر كان حلو اوي و الناتشو شوكلاته مارشيميلو خطيره جدا
261,The only time I get the Nacho burger and it tastes that bad!
262,The burger is not well cooked and there is a strong fatty taste which is lined up all parts of the mouth
263,البرجر جميل و فريش و كل حاجة جواه فريش سواء صوصات او مشروم و حتى العيش نفسه تجربة جميلة جدا مشكلتى الوحيدة بس ان سعر التوصيل غالى شوية ٦٥ جنية رغم انه جنب بيتى بالظبط
264,Good was very cold and not fresh… disappointing experience
265,The food was cold and the patty and fries weren't fresh
266,Arrived Cold
267,الطلب تأخر في حدود ساعتين و مش اول مرة تحصل
268,"the sandwich was messed up, and the soda drink was shaken so hard it literally exploded upon opening, and this isn't the first time"
269,they didn't send the mustard sauce
270,Too late
271,The fries packs was almost empty
272,It needed a little bit more sauce. Other than that it was pretty tasty!
273,Driver didn’t bother to open the open front gate and had me go down to find it already open. What a service.
274,غرق البرجر زي التيتانيك
275,I wanted the drink cream soda and got the blue passion
276,"the burger tasted so bad and so dry and tastless, no sauces and no taste. poor quality meat. poor quality bread. i requested addition to the sandwich and paid for them and they were just not there. i am so disappointed and regret paying moneto u"
277,Order didn’t arrive
278,C4
279,الاكل حلو التوصيل بطىء وصل في ساعه وتلت
280,chili cheese fries was a bit not fresh
281,No ranch sauce in the order
282,Didn't bring the cola that was supposed to come with the order
283,Amazing burger 🍔👏👏👏
284,أول مرة اطلب منكم و الاكل فوق الممتاز وزن الساندوتش ال ٢٠٠ جرام ٣٥٥ جرام و العيش فريش و اللحمة كويسة و المشروم فريش و الاوردر جه بسرعة و الباكنج ممتاز بجد شابوه
285,الاكل جاي بارد اوي لو مكنتش دفعت تمنه مكنتش استلمته
286,"My ranch cup never came i ordered it extra ,and the portion of cheese on the fries is so little just stuck on the bottom nothing on the actual fries !!!!!"
287,الاوردر اتأخر اكتر من ساعتين و الاكل جه بارد وحش جدا اخر تعامل
288,الاوردر اتأخر جدا
289,تشكن محروقة واكل ملوش طعم
290,سيىء جدا السندوتش عبارة عن شوربة زيت
291,اللحمه كلها شغت
292,Too cold and some of the beef bacon was not chocked fully and took too much time to be delivered
293,الاكل كان بارد و الاوردر مكنش حلو
294,البرجر روعه والعيش ممتااااااااز
295,Very bad experience and really worst nacho and beef burger sandwich
296,الاكل طعمة سيئ والكمية أقل من اللي موجوده في المنيو
297,البرجر محروق. اوحش تجربه برجر فى حياتى. وحش اوى اوى اوى
298,حلو
299,delivery time is 2 hours!!!
300,الاكل جاي الصوص ال جواه كله واقع بره والاكل جاي دافي مش سخن.. الجودة سيئة مقابل السعر ... العيب من Willys نفسه مش من بتاع الدليفري
301,أجمد برجر فى مصر
302,الاوردر بارد جدا و مجلد
