,comment
150,المندوب شتمني و باقذر الألفاظ و قال يلعن مئتين امك علشان جه عنوان تاني انا زبون داءم و مستمر شبه يومي انا مش هطلبكم تاني و شكرا علي قلة لدي و سفالة المندوب
151,الاوردر أتأخر ساعة تقريبا
152,اسوق أوردر شيش كلته من غير اي ملح او إضافات الشيش طعمه ني الاوردر من غير طحينة كمان او اي حاجة تبلع الطعم
153,عدم ارسال سلطة طحينة وارسال سلطة بلدي فقط علي الرغم من التنويه علي نوع السلطة في الملاحظات
154,كتير اوى مش بيبعتوا الميل كامله نقصه عيش او ساعات سلطه فكل مره اقول لالمندوب اتاكدت من الاوردر كامل ولا لا
155,Although it was very late
156,الخدمة حلوة وسريعة جدا بالنسبة أننا كنا في رمضان وقت الاوردر لكن في ملاحظة حابة اقولها اني كنت طالبة فتة موزة وجاتلي فتة عليها شرائح لحم متقطعة .. لكن مكنتش موزة بعضمتها زي الصورة وزي ماهو متوقع و زي ما اغلب المطاعم بتعملها بالشكل اللي في الصورة
157,"chicken Pane was good, and the pasta was below average"
158,دي مش فتة موزه ضاني خالص دي لحمه بتلو مسلوقه بس ووحشه جدا
159,الاوردر وصل غلط شيش طاووك بدل صدور وسلطة خضراء بدل بابا غنوج قمة في الإهمال والاستهتار
160,مافيش اي سة مع نص الفرخة
161,made this order at 3pm to come at iftar and it was never delivered!!!! called the resturaunt and they said they never received any order from elmenus !!!!!! حسبي الله ونعم الوكيل
162,محشي ورق العنب بايظ وحمضان
163,Delivery experience was vey bad they were delayed for more than half an hour after iftar (the driver told me that the order was not reflected on the restaurant system & he had to wait for preparing it
164,كانت نصف دجاجة مشوية غير مستوية جيدا كأنها مسلوقة وخاصة منطقة الصدر والكتف
165,الكمية صغيرة جدا طلبت مشكل كبير جالي صغير
166,الاكل المفروض يجي على الفطار جيه بعد الأذان 45 دقيقة
167,لقد طلبت تسوية منطقة الصدر والكتف في الدجاج المشوي جيداً ولكن كانت غير مستوية جيداً
168,worst experience and am not going to order from both the application and the restaurant
169,الاوردر موصلش
